Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSVKKG00000000291,SLC44A3,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000292,ENSVKKG00000000292,0.0,,,,0.0,0.0,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,
ENSVKKG00000000293,CALML3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000294,AKR1A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000295,WDR49,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000296,SUCLA2,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000297,SLC48A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000298,ENSVKKG00000000298,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000299,CDH10,,,,,,,,,,,,,,,,,,1.0,,,,,,
ENSVKKG00000000301,ENSVKKG00000000301,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000302,HACE1,,,,,,,,,0.0,,,,,,,,,,,,,,,
ENSVKKG00000000303,ENSVKKG00000000303,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000000304,AGXT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000305,FGG,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000306,ENSVKKG00000000306,,,,1.0,2.0,,,2.0,,,0.0,,,,,,3.0,,0.0,,0.0,,,
ENSVKKG00000000307,KIAA0100,0.0,,,,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,
ENSVKKG00000000308,NET1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000309,NASP,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000310,ENSVKKG00000000310,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000000311,ENSVKKG00000000311,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
ENSVKKG00000000312,ENSVKKG00000000312,,,,,,0.0,,,,,,,,,,,,,1.0,,1.0,1.0,,
ENSVKKG00000000313,ADAMTS20,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000314,SERPINI2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000315,EXD2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000316,ENSVKKG00000000316,0.0,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,,,
ENSVKKG00000000317,ENSVKKG00000000317,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000318,ENSVKKG00000000318,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000319,RAB11FIP5,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000320,PXDN,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000321,ENSVKKG00000000321,,0.0,,,,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,
ENSVKKG00000000322,BCHE,,,,4.0,,4.0,,,,4.0,,,,,,3.0,,,1.0,,,,,
ENSVKKG00000000323,ENSVKKG00000000323,,,,1.0,,,1.0,2.0,2.0,,2.0,,,,,,6.0,,0.0,,,0.0,,
ENSVKKG00000000325,F3,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000326,CLIP3,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,
ENSVKKG00000000327,ENSVKKG00000000327,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
ENSVKKG00000000328,COPG2,,,,,,,,,,,,,,,1.0,,,,,,,,,
ENSVKKG00000000329,NUDT14,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
ENSVKKG00000000330,SLITRK3,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000331,GALNT16,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000332,CDH9,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000333,STN1,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000334,ENSVKKG00000000334,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000335,ENSVKKG00000000335,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000336,ENSVKKG00000000336,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000337,LRAT,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000338,NTAQ1,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSVKKG00000000339,ABCD3,3.0,,,,4.0,,,,,,3.0,,,,,3.0,,,3.0,,,,,
ENSVKKG00000000340,ENSVKKG00000000340,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000342,MEST,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000000343,PPP1R36,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,,
ENSVKKG00000000344,SAMD5,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000345,RBM46,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000346,ERH,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000348,SLK,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000351,KIAA1143,,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSVKKG00000000352,NPY2R,1.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000353,ENSVKKG00000000353,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
ENSVKKG00000000354,SLC39A9,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000355,FBXO32,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000356,RHEB,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000000357,STXBP5,,,,,3.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000358,ENSVKKG00000000358,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
ENSVKKG00000000359,CTF1,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,
ENSVKKG00000000360,ENSVKKG00000000360,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
ENSVKKG00000000361,MAP9,0.0,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,
ENSVKKG00000000362,ENSVKKG00000000362,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
ENSVKKG00000000364,ENSVKKG00000000364,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000365,ENSVKKG00000000365,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,,,,,1.0,
ENSVKKG00000000366,CTNNB1,,,,1.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000367,KLHL38,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000368,HSPA2,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.0
ENSVKKG00000000369,ENSVKKG00000000369,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000370,DNAJC10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000371,PLEKHD1,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,
ENSVKKG00000000372,ENSVKKG00000000372,,,,,,,,,,,1.0,,,,,2.0,,,2.0,,,,,
ENSVKKG00000000373,ENSVKKG00000000373,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,
ENSVKKG00000000374,ZBTB1,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000375,ENSVKKG00000000375,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000376,ENSVKKG00000000376,,0.0,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,0.0
ENSVKKG00000000377,ENSVKKG00000000377,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
ENSVKKG00000000378,ENSVKKG00000000378,,,,,,,,,,,,,,,,,,0.0,,,,,,
ENSVKKG00000000379,ZBTB25,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000380,ENSVKKG00000000380,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000381,PGGHG,,,,,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000000382,ENSVKKG00000000382,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000383,RAPGEF3,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000384,ENSVKKG00000000384,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0
ENSVKKG00000000385,FAM91A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000386,ALKBH6,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000387,SFXN5,,,,,,,,,2.0,,,,,,,,,,2.0,,2.0,,,
ENSVKKG00000000388,ENSVKKG00000000388,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSVKKG00000000389,CPA1,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000000390,ENSVKKG00000000390,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,
ENSVKKG00000000391,TTC5,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
ENSVKKG00000000392,ENSVKKG00000000392,,,,,,,,,,,1.0,,,,,2.0,,,2.0,,,,,
ENSVKKG00000000393,SFR1,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,
ENSVKKG00000000394,GUCY1A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000395,TMEM53,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000396,ENSVKKG00000000396,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000397,ORAI3,,2.0,,,,,,,,,2.0,,,,,,,,2.0,,,,,
ENSVKKG00000000398,MTHFD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000399,ARHGAP29,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,
ENSVKKG00000000400,CCNB1IP1,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,
ENSVKKG00000000401,ENSVKKG00000000401,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,
ENSVKKG00000000402,ENSVKKG00000000402,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
ENSVKKG00000000403,ENSVKKG00000000403,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000404,ENSVKKG00000000404,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000405,ENSVKKG00000000405,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,,,,
ENSVKKG00000000406,ENSVKKG00000000406,,,,,,,,,,,1.0,,,,,2.0,,,2.0,,,,,
ENSVKKG00000000407,COMMD3,,,,1.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000408,CPA2,,,,,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000000409,HSD3B7,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,
ENSVKKG00000000410,ENSVKKG00000000410,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,
ENSVKKG00000000411,ENSVKKG00000000411,,,,,,,,,,,,0.0,,,,,,,,,,,,
ENSVKKG00000000412,GUCY1B1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000413,ENSVKKG00000000413,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000415,ENSVKKG00000000415,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,
ENSVKKG00000000416,RAB32,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000417,CAPNS1,,,,1.0,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,,
ENSVKKG00000000419,STX1B,,,,,,,,,,,,,,,,,,1.0,,,,,,
ENSVKKG00000000421,FER1L6,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000422,CFAP43,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000423,ERI3,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000000424,ESR2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000425,ENSVKKG00000000425,0.0,,,,,,,,,1.0,,3.0,,,4.0,,,,0.0,,,,,0.0
ENSVKKG00000000426,ENSVKKG00000000426,,,,,,,,,,,,0.0,,,,,,,,,,,,
ENSVKKG00000000427,TMEM209,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000429,DNAJC1,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000430,STX4,,,,2.0,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,
ENSVKKG00000000431,ENSVKKG00000000431,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000432,AXIN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000433,ENSVKKG00000000433,,,,,,,,,,,,1.0,,,,,,,,,,,,
ENSVKKG00000000434,ENSVKKG00000000434,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,
ENSVKKG00000000435,GRM1,,,,1.0,,,,,,,1.0,,,2.0,,,2.0,,,,,,,
ENSVKKG00000000436,PARP2,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,
ENSVKKG00000000437,ADAT3,0.0,,,,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,
ENSVKKG00000000438,DMAP1,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000439,GALNT11,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000440,MRPL28,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,
ENSVKKG00000000441,PRF1,0.0,,,,,,,,,1.0,,3.0,,,4.0,,,,0.0,,,,,0.0
ENSVKKG00000000442,SUSD6,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000443,ENSVKKG00000000443,,0.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,
ENSVKKG00000000444,MCPH1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000445,ENSVKKG00000000445,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,
ENSVKKG00000000446,ENSVKKG00000000446,0.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,
ENSVKKG00000000447,ENSVKKG00000000447,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000000448,PGAP6,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000000449,ENSVKKG00000000449,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000450,ENSVKKG00000000450,0.0,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,0.0
ENSVKKG00000000451,TEP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000452,KLF2,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,,,,
ENSVKKG00000000453,ANGPT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000454,KIF21A,,,,,,,,,,,,,,,,,,,,,,1.0,,
ENSVKKG00000000455,ADAD2,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,
ENSVKKG00000000456,ENSVKKG00000000456,,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,
ENSVKKG00000000457,SRSF5,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000458,KLHDC10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000459,AGPAT5,,,,,,,,,,,,,,,,,,,,,,4.0,,
ENSVKKG00000000460,ENSVKKG00000000460,,0.0,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,
ENSVKKG00000000461,ENSVKKG00000000461,,,,,,,,,,,,,,,,,,,1.0,,,,,
ENSVKKG00000000462,ENSVKKG00000000462,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,
ENSVKKG00000000463,MLLT10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000464,ENSVKKG00000000464,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
ENSVKKG00000000465,ENSVKKG00000000465,,,,,,,,,,,,,,1.0,,,,,0.0,1.0,,,,
ENSVKKG00000000466,KMT2C,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000467,TMEM14A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000468,ITPK1,,,,,,,,,,,,,1.0,,,,,,,,,,,
ENSVKKG00000000469,PKNOX2,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000000470,ZC3HC1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000471,ENSVKKG00000000471,,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000000472,ENSVKKG00000000472,,1.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000473,UBE2H,,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSVKKG00000000474,TMEM218,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,
ENSVKKG00000000475,SYNE2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000476,TMEM251,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000477,ENSVKKG00000000477,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000478,ENSVKKG00000000478,0.0,0.0,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,
ENSVKKG00000000479,ENSVKKG00000000479,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.0
ENSVKKG00000000480,HEPACAM,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000481,NRF1,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,
ENSVKKG00000000482,ULK4,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000483,ENSVKKG00000000483,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000484,SLC10A1,,,,,,,,,,,,,3.0,,,,,,3.0,,2.0,,,
ENSVKKG00000000485,ENSVKKG00000000485,,,,1.0,,,,,,,,0.0,,,,,0.0,,0.0,,,,,
ENSVKKG00000000486,SMKR1,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,0.0,
ENSVKKG00000000487,ENSVKKG00000000487,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000488,OSGEP,,,,,,,,,,,1.0,,,,,,,,,,,,,
ENSVKKG00000000489,BTBD7,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000490,NPRL3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000491,PTGES3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000492,UBXN2B,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,
ENSVKKG00000000493,ENSVKKG00000000493,,,,,,,,,,,,,2.0,,2.0,,,,,,,1.0,,
ENSVKKG00000000494,GSTO1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000495,APEX1,,,,,,,,,,,0.0,1.0,,,,,,,,,0.0,,,
ENSVKKG00000000496,ENSVKKG00000000496,,1.0,,2.0,,,2.0,,,,1.0,,,,,,,,1.0,,1.0,,,
ENSVKKG00000000497,ITPRIP,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000498,FAM110B,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,
ENSVKKG00000000499,ENSVKKG00000000499,,,,,,,,,,,,,2.0,,2.0,,,,,,,1.0,,
ENSVKKG00000000500,PENK,,,,,2.0,,,,,,,,,,2.0,,,,2.0,,1.0,,,2.0
ENSVKKG00000000501,SLC6A9,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
ENSVKKG00000000502,CFAP58,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000000503,DROSHA,,,,,,,,,,,0.0,,,,,,,,,,,,,
ENSVKKG00000000504,PIP4P1,,,,,1.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000505,PRPF40B,,,,0.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
ENSVKKG00000000506,UNC79,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSVKKG00000000507,ABCA4,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000508,MYO1B,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000509,STRIP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000510,ENSVKKG00000000510,,,,,,,,,1.0,,,,,,,,,,,0.0,1.0,,,
ENSVKKG00000000511,ENSVKKG00000000511,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
ENSVKKG00000000512,SKIDA1,1.0,,,,,,,,1.0,,2.0,,2.0,,,,,,1.0,,,,,
ENSVKKG00000000514,ENSVKKG00000000514,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,
ENSVKKG00000000515,ENSVKKG00000000515,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0
ENSVKKG00000000516,ENSVKKG00000000516,,,,,,,,,1.0,,,,,,,,,,,0.0,1.0,,,
ENSVKKG00000000518,MSANTD2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000520,CHCHD7,,,,,0.0,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,0.0
ENSVKKG00000000522,PLAG1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000523,ESAM,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0
ENSVKKG00000000524,MOS,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,
ENSVKKG00000000525,RPS20,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000526,NEBL,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000528,MOGAT3,,2.0,,,1.0,2.0,,,,,,2.0,,2.0,,,,,2.0,,,,,
ENSVKKG00000000529,VSIG2,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,
ENSVKKG00000000530,XRCC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000531,PRIMA1,0.0,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,
ENSVKKG00000000532,LYN,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000533,BCKDK,,,,,,,,,,,,,,,,,,,2.0,,,,,
ENSVKKG00000000534,ENSVKKG00000000534,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000535,ENSVKKG00000000535,,,,,,,,,,,1.0,,,,,,,,,,,,,
ENSVKKG00000000536,ENSVKKG00000000536,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000537,TGS1,,,,,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000000538,ENSVKKG00000000538,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,
ENSVKKG00000000539,ENSVKKG00000000539,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000540,ASB2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000541,AHCYL2,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000000542,ENSVKKG00000000542,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,
ENSVKKG00000000543,NRGN,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,
ENSVKKG00000000544,ENSVKKG00000000544,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000545,OTOL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000546,SPA17,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,
ENSVKKG00000000547,ENSVKKG00000000547,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,
ENSVKKG00000000548,DDX24,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000000549,ENSVKKG00000000549,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,0.0,2.0,
ENSVKKG00000000550,ENSVKKG00000000550,,5.0,,,5.0,,,,,4.0,,,,5.0,,4.0,,,1.0,,,,,
ENSVKKG00000000551,RALYL,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,
ENSVKKG00000000552,ENSVKKG00000000552,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0
ENSVKKG00000000553,SIAE,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,
ENSVKKG00000000554,ENSVKKG00000000554,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,0.0,0.0,,,0.0
ENSVKKG00000000555,ENSVKKG00000000555,,0.0,,,,,0.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,0.0
ENSVKKG00000000556,SNX16,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000557,DPP6,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000558,ENSVKKG00000000558,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,
ENSVKKG00000000559,TCP11L1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000560,ATG2A,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000561,PPP4R4,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000562,SORCS3,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000563,PANX3,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000564,CHMP4C,,,,,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000000566,ZFAND1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000567,NMD3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000568,DEPDC7,,,,,,,,,2.0,,3.0,,,,,,3.0,,,3.0,,,,
ENSVKKG00000000569,PNP,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
ENSVKKG00000000570,GRIK2,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000571,IMPA1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000572,ENSVKKG00000000572,,2.0,,,1.0,2.0,,,,,,2.0,,2.0,,,,,2.0,,,,,
ENSVKKG00000000573,ENSVKKG00000000573,,,,,,,,2.0,5.0,,1.0,,,,6.0,,,,1.0,,,,,
ENSVKKG00000000574,ENSVKKG00000000574,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000575,FABP4,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000577,QSER1,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,
ENSVKKG00000000579,FABP5,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000580,ENSVKKG00000000580,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000581,SERPINA10,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,
ENSVKKG00000000582,ENSVKKG00000000582,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000000583,PPM1L,,,,0.0,,,,,,,,,,,,,,,,,,,,
