,gene_ids,n_cells,MT,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts
RANBP2_6,ENSGALG00010028003,6,False,6,0.00030049583,99.96995041819001,6.0
RRP9,ENSGALG00010028009,275,False,275,0.014924626,98.62272750037562,298.0
POC1A,ENSGALG00010028011,140,False,140,0.0073621473,99.29884309110032,147.0
DUSP7,ENSGALG00010028015,2404,False,2404,0.18089849,87.96013422146541,3612.0
RPL29,ENSGALG00010028019,10908,False,10908,2.0262432,45.36986026944459,40458.0
TNNC1,ENSGALG00010028025,23,False,23,0.0012019833,99.88480993639504,24.0
NISCH,ENSGALG00010028031,2620,False,2620,0.15335304,86.87834927630591,3062.0
STAB1,ENSGALG00010028039,736,False,736,0.25732458,96.31391796464166,5138.0
NT5DC2,ENSGALG00010028043,134,False,134,0.007562478,99.32889267291031,151.0
SMIM4,ENSGALG00010028046,599,False,599,0.035158012,97.00005008263635,702.0
PBRM1,ENSGALG00010028050,2400,False,2400,0.15570691,87.9801672760054,3109.0
GNL3,ENSGALG00010028051,1652,False,1652,0.10387139,91.72634847498372,2074.0
GLT8D1,ENSGALG00010028058,150,False,150,0.008764462,99.24876045475034,175.0
SPCS1,ENSGALG00010028064,1937,False,1937,0.11488957,90.29899333900937,2294.0
NEK4,ENSGALG00010028069,277,False,277,0.015625782,98.61271097310562,312.0
ITIH3,ENSGALG00010028079,4,False,4,0.00020033054,99.97996694546,4.0
MUSTN1,ENSGALG00010028080,4,False,4,0.00020033054,99.97996694546,4.0
TMEM110,ENSGALG00010028087,1224,False,1224,0.070316024,93.86988531076275,1404.0
SFMBT1,ENSGALG00010028093,346,False,346,0.019532228,98.26714078229078,390.0
RFT1,ENSGALG00010028098,342,False,342,0.019231733,98.28717383683076,384.0
PRKCD,ENSGALG00010028105,585,False,585,0.03475735,97.07016577352631,694.0
PFKFB4,ENSGALG00010028114,711,False,711,0.05679371,96.4391245555166,1134.0
HYAL1,ENSGALG00010028116,173,False,173,0.009966444,99.13357039114538,199.0
HYAL2,ENSGALG00010028119,22,False,22,0.0011519006,99.88981820003005,23.0
TUSC2,ENSGALG00010028121,719,False,719,0.04011619,96.39905844643663,801.0
RASSF1,ENSGALG00010028123,735,False,735,0.04863024,96.31892622827665,971.0
ZMYND10,ENSGALG00010028126,414,False,414,0.022286773,97.92657885511093,445.0
CYB561D2,ENSGALG00010028129,3326,False,3326,0.2116993,83.3425151499975,4227.0
TMEM115,ENSGALG00010028130,1093,False,1093,0.062603295,94.52596784694747,1250.0
CACNA2D2,ENSGALG00010028132,10,False,10,0.000550909,99.94991736365002,11.0
C3ORF18,ENSGALG00010028136,179,False,179,0.010317023,99.1035208093354,206.0
ENSGALG00010028138,ENSGALG00010028138,7,False,7,0.00035057846,99.96494215455502,7.0
HEMK1,ENSGALG00010028140,87,False,87,0.0045575197,99.5642810637552,91.0
CISH,ENSGALG00010028141,2325,False,2325,0.16662493,88.35578704863025,3327.0
MAPKAPK3,ENSGALG00010028146,59,False,59,0.0032553715,99.70451244553513,65.0
MANF,ENSGALG00010028153,1174,False,1174,0.106726095,94.12029849251265,2131.0
VPRBP,ENSGALG00010028159,1820,False,1820,0.10537387,90.88496018430409,2104.0
GBP1_1,ENSGALG00010028160,127,False,127,0.00646066,99.36395051835528,129.0
GBP6_1,ENSGALG00010028161,6,False,6,0.00030049583,99.96995041819001,6.0
GBP6_2,ENSGALG00010028163,243,False,243,0.026543798,98.78299193669555,530.0
RNF123,ENSGALG00010028171,120,False,120,0.006711073,99.39900836380026,134.0
GMPPB,ENSGALG00010028174,355,False,355,0.023238344,98.2220664095758,464.0
MCM2,ENSGALG00010028179,232,False,232,0.013522312,98.83808283668051,270.0
TPRA1,ENSGALG00010028187,862,False,862,0.050783794,95.68287674663193,1014.0
CHCHD6,ENSGALG00010028196,298,False,298,0.016978014,98.50753743677068,339.0
ENSGALG00010028201,ENSGALG00010028201,1943,False,1943,0.11519007,90.26894375719938,2300.0
RBM15B,ENSGALG00010028206,568,False,568,0.031301647,97.15530625532128,625.0
ENSGALG00010028214,ENSGALG00010028214,5,False,5,0.00025041317,99.97495868182502,5.0
ENSGALG00010028215,ENSGALG00010028215,9,False,9,0.00045074374,99.95492562728502,9.0
ENSGALG00010028217,ENSGALG00010028217,11,False,11,0.00060099165,99.94490910001502,12.0
ENSGALG00010028224,ENSGALG00010028224,24,False,24,0.0012019833,99.87980167276005,24.0
ENSGALG00010028228,ENSGALG00010028228,18,False,18,0.0009014875,99.90985125457004,18.0
ENSGALG00010028235,ENSGALG00010028235,46,False,46,0.0027044623,99.7696198727901,54.0
ENSGALG00010028236,ENSGALG00010028236,48,False,48,0.0026042971,99.7596033455201,52.0
ENSGALG00010028241,ENSGALG00010028241,6,False,6,0.00030049583,99.96995041819001,6.0
ENSGALG00010028243,ENSGALG00010028243,10,False,10,0.0006510743,99.94991736365002,13.0
ENSGALG00010028244,ENSGALG00010028244,13,False,13,0.0006510743,99.93489257274503,13.0
ENSGALG00010028246,ENSGALG00010028246,331,False,331,0.021535534,98.34226473681575,430.0
ENSGALG00010028248,ENSGALG00010028248,18,False,18,0.0009014875,99.90985125457004,18.0
ENSGALG00010028249,ENSGALG00010028249,20,False,20,0.001101818,99.89983472730005,22.0
ENSGALG00010028252,ENSGALG00010028252,7,False,7,0.00040066108,99.96494215455502,8.0
ENSGALG00010028255,ENSGALG00010028255,15,False,15,0.00075123954,99.92487604547503,15.0
ENSGALG00010028261,ENSGALG00010028261,163,False,163,0.008263635,99.18365302749537,165.0
ENSGALG00010028263,ENSGALG00010028263,11,False,11,0.000550909,99.94490910001502,11.0
ENSGALG00010028267,ENSGALG00010028267,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010028268,ENSGALG00010028268,105,False,105,0.005809586,99.47413231832523,116.0
ENSGALG00010028269,ENSGALG00010028269,4,False,4,0.00020033054,99.97996694546,4.0
ENSGALG00010028271,ENSGALG00010028271,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010028277,ENSGALG00010028277,1439,False,1439,0.08338759,92.79310862923825,1665.0
ENSGALG00010028278,ENSGALG00010028278,617,False,617,0.03310462,96.90990133720639,661.0
ENSGALG00010028282,ENSGALG00010028282,63,False,63,0.003305454,99.68447939099514,66.0
ENSGALG00010028284,ENSGALG00010028284,10,False,10,0.000550909,99.94991736365002,11.0
ENSGALG00010028285,ENSGALG00010028285,22,False,22,0.001101818,99.88981820003005,22.0
ENSGALG00010028287,ENSGALG00010028287,350,False,350,0.021936195,98.24710772775079,438.0
ENSGALG00010028288,ENSGALG00010028288,77,False,77,0.0045575197,99.61436370010517,91.0
ENSGALG00010028289,ENSGALG00010028289,9,False,9,0.00045074374,99.95492562728502,9.0
ENSGALG00010028294,ENSGALG00010028294,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010028296,ENSGALG00010028296,576,False,576,0.03245355,97.1152401462413,648.0
ENSGALG00010028298,ENSGALG00010028298,74,False,74,0.0040066107,99.62938849101016,80.0
ENSGALG00010028306,ENSGALG00010028306,14,False,14,0.0007011569,99.92988430911002,14.0
ENSGALG00010028307,ENSGALG00010028307,12,False,12,0.00060099165,99.93990083638002,12.0
ENSGALG00010028310,ENSGALG00010028310,7,False,7,0.00040066108,99.96494215455502,8.0
ENSGALG00010028312,ENSGALG00010028312,1158,False,1158,0.07582511,94.2004307106726,1514.0
ENSGALG00010028313,ENSGALG00010028313,73,False,73,0.003856363,99.63439675464517,77.0
ENSGALG00010028315,ENSGALG00010028315,67,False,67,0.0037561976,99.66444633645514,75.0
ENSGALG00010028317,ENSGALG00010028317,109,False,109,0.0057094204,99.45409926378524,114.0
ENSGALG00010028319,ENSGALG00010028319,68,False,68,0.0039064456,99.65943807282015,78.0
ENSGALG00010028320,ENSGALG00010028320,6,False,6,0.00030049583,99.96995041819001,6.0
ENSGALG00010028331,ENSGALG00010028331,19,False,19,0.0012520659,99.90484299093504,25.0
ENSGALG00010028332,ENSGALG00010028332,83,False,83,0.0044573545,99.5843141182952,89.0
ENSGALG00010028334,ENSGALG00010028334,4,False,4,0.00035057846,99.97996694546,7.0
ENSGALG00010028335,ENSGALG00010028335,117,False,117,0.00741223,99.41403315470527,148.0
ENSGALG00010028338,ENSGALG00010028338,144,False,144,0.007712726,99.27881003656033,154.0
ENSGALG00010028340,ENSGALG00010028340,261,False,261,0.015475535,98.6928431912656,309.0
ENSGALG00010028341,ENSGALG00010028341,128,False,128,0.007011569,99.35894225472029,140.0
ENSGALG00010028342,ENSGALG00010028342,11,False,11,0.00060099165,99.94490910001502,12.0
ENSGALG00010028343,ENSGALG00010028343,71,False,71,0.0037561976,99.64441328191515,75.0
ENSGALG00010028345,ENSGALG00010028345,139,False,139,0.0073621473,99.30385135473531,147.0
ENSGALG00010028347,ENSGALG00010028347,12,False,12,0.00060099165,99.93990083638002,12.0
ENSGALG00010028349,ENSGALG00010028349,15,False,15,0.00075123954,99.92487604547503,15.0
ENSGALG00010028352,ENSGALG00010028352,22,False,22,0.001101818,99.88981820003005,22.0
ENSGALG00010028358,ENSGALG00010028358,25,False,25,0.0013021486,99.87479340912505,26.0
ENSGALG00010028363,ENSGALG00010028363,478,False,478,0.025692392,97.60604998247108,513.0
ENSGALG00010028369,ENSGALG00010028369,196,False,196,0.010867932,99.01838032754044,217.0
ENSGALG00010028381,ENSGALG00010028381,3,False,3,0.00015024791,99.98497520909501,3.0
ENSGALG00010028382,ENSGALG00010028382,23,False,23,0.0012520659,99.88480993639504,25.0
ENSGALG00010028383,ENSGALG00010028383,5,False,5,0.00030049583,99.97495868182502,6.0
ENSGALG00010028398,ENSGALG00010028398,3,False,3,0.00015024791,99.98497520909501,3.0
KBTBD12,ENSGALG00010028414,3,False,3,0.00015024791,99.98497520909501,3.0
C9ORF89,ENSGALG00010028418,2918,False,2918,0.1964241,85.38588671307657,3922.0
GBP1_2,ENSGALG00010028419,3211,False,3211,0.22752541,83.91846546802225,4543.0
GBP1_3,ENSGALG00010028420,850,False,850,0.04577553,95.74297591025191,914.0
USP10,ENSGALG00010006558,2124,False,2124,0.1335203,89.36244803926479,2666.0
CRISPLD2,ENSGALG00010006681,27,False,27,0.0014023138,99.86477688185506,28.0
IRF8,ENSGALG00010006715,3885,False,3885,0.2872239,80.54289577803375,5735.0
DUSP15_1,ENSGALG00010006767,50,False,50,0.0025542146,99.74958681825011,51.0
COX4I1,ENSGALG00010006803,3569,False,3569,0.2590274,82.12550708669303,5172.0
EMC8,ENSGALG00010006819,870,False,870,0.05088396,95.64281063755196,1016.0
ENSGALG00010006824,ENSGALG00010006824,290,False,290,0.015525618,98.54760354585065,310.0
GINS2_1,ENSGALG00010006840,52,False,52,0.002754545,99.73957029098011,55.0
GSE1,ENSGALG00010006877,1561,False,1561,0.08744428,92.18210046576851,1746.0
FBXO31,ENSGALG00010006939,753,False,753,0.040717185,96.2287774828467,813.0
MAP1LC3B,ENSGALG00010006953,3444,False,3444,0.21946211,82.75154004106776,4382.0
ZCCHC14,ENSGALG00010006961,537,False,537,0.028947763,97.31056242800621,578.0
NAE1,ENSGALG00010007041,324,False,324,0.018129915,98.37732258226073,362.0
DYNC1LI2_3,ENSGALG00010007092,2207,False,2207,0.13552362,88.94676215755997,2706.0
CMTM3,ENSGALG00010007102,816,False,816,0.050282966,95.91325687384183,1004.0
CKLF,ENSGALG00010007114,1944,False,1944,0.115490556,90.26393549356439,2306.0
TK2,ENSGALG00010007135,1259,False,1259,0.072068915,93.69459608353785,1439.0
ENSGALG00010007146,ENSGALG00010007146,1276,False,1276,0.07617569,93.60945560174288,1521.0
FOXC2,ENSGALG00010007175,4,False,4,0.00020033054,99.97996694546,4.0
MTHFSD,ENSGALG00010007214,504,False,504,0.030299995,97.47583512796115,605.0
FOXF1,ENSGALG00010007223,6,False,6,0.00030049583,99.96995041819001,6.0
BEAN1,ENSGALG00010007243,11,False,11,0.0007011569,99.94490910001502,14.0
CDH11,ENSGALG00010007302,3,False,3,0.00020033054,99.98497520909501,4.0
GAN,ENSGALG00010007324,152,False,152,0.008864626,99.23874392748034,177.0
CMIP,ENSGALG00010007374,8507,False,8507,0.7568989,57.394701257074175,15113.0
PLCG2_2,ENSGALG00010007393,2867,False,2867,0.19877799,85.64130815846146,3969.0
SDR42E1,ENSGALG00010007403,66,False,66,0.0036560325,99.66945460009015,73.0
NAT1_1,ENSGALG00010007432,315,False,315,0.019081485,98.42239695497571,381.0
NAT1_2,ENSGALG00010007436,200,False,200,0.011118345,98.99834727300045,222.0
NAT1_3,ENSGALG00010007465,203,False,203,0.01196975,98.98332248209546,239.0
MPHOSPH6,ENSGALG00010007500,1871,False,1871,0.12330345,90.62953873891921,2462.0
MLYCD,ENSGALG00010007544,246,False,246,0.013872891,98.76796714579056,277.0
HSBP1,ENSGALG00010007548,578,False,578,0.032553714,97.10522361897131,650.0
WFDC1,ENSGALG00010007577,70,False,70,0.003856363,99.64942154555015,77.0
KCNG4,ENSGALG00010007585,11,False,11,0.00060099165,99.94490910001502,12.0
ATP2C2,ENSGALG00010007595,7,False,7,0.00040066108,99.96494215455502,8.0
TLDC1,ENSGALG00010007610,116,False,116,0.0061601643,99.41904141834026,123.0
COTL1,ENSGALG00010007643,2255,False,2255,0.17614064,88.7063655030801,3517.0
KLHL36,ENSGALG00010007650,944,False,944,0.058196023,95.27219912856214,1162.0
HPRT1_2,ENSGALG00010007735,3,False,3,0.00020033054,99.98497520909501,4.0
NUDT7,ENSGALG00010007765,921,False,921,0.0513347,95.38738919216708,1025.0
WWOX,ENSGALG00010007789,350,False,350,0.019231733,98.24710772775079,384.0
MAF,ENSGALG00010007800,807,False,807,0.070316024,95.95833124655681,1404.0
DYNLRB2,ENSGALG00010007806,8,False,8,0.00050082634,99.95993389092001,10.0
CDYL2,ENSGALG00010007817,771,False,771,0.042870738,96.13862873741674,856.0
CMC2,ENSGALG00010007847,129,False,129,0.0071117342,99.35393399108528,142.0
CENPN,ENSGALG00010007859,99,False,99,0.0054590073,99.50418190013522,109.0
ATMIN,ENSGALG00010007862,713,False,713,0.041318174,96.4291080282466,825.0
GCSH,ENSGALG00010007869,253,False,253,0.014173386,98.73290930034557,283.0
BCO1,ENSGALG00010007880,671,False,671,0.040566936,96.63945510091652,810.0
CDT1,ENSGALG00010007887,59,False,59,0.0032052887,99.70451244553513,64.0
APRT,ENSGALG00010007899,385,False,385,0.021735864,98.07181850052586,434.0
GALNS,ENSGALG00010007909,477,False,477,0.03420644,97.61105824610607,683.0
TRAPPC2L,ENSGALG00010007912,578,False,578,0.032754045,97.10522361897131,654.0
PABPN1_1,ENSGALG00010007913,27,False,27,0.0014023138,99.86477688185506,28.0
CBFA2T3,ENSGALG00010007930,2394,False,2394,0.14273551,88.0102168578154,2850.0
ACSF3,ENSGALG00010007944,116,False,116,0.0060099163,99.41904141834026,120.0
ANKRD11,ENSGALG00010007975,11786,False,11786,1.5635799,40.97260479791657,31220.0
SPG7,ENSGALG00010007989,807,False,807,0.047578506,95.95833124655681,950.0
RPL13,ENSGALG00010007998,10361,False,10361,1.5223619,48.109380477788356,30397.0
CPNE7,ENSGALG00010008006,18,False,18,0.0009014875,99.90985125457004,18.0
SULT5A1,ENSGALG00010008013,8,False,8,0.00060099165,99.95993389092001,12.0
DPEP1,ENSGALG00010008034,3,False,3,0.00015024791,99.98497520909501,3.0
CHMP1A,ENSGALG00010008039,329,False,329,0.017328592,98.35228126408573,346.0
CDK10,ENSGALG00010008050,295,False,295,0.015375369,98.52256222767566,307.0
VPS9D1,ENSGALG00010008062,37,False,37,0.0018530575,99.81469424550508,37.0
ZNF276,ENSGALG00010008073,694,False,694,0.040216357,96.52426503731157,803.0
FANCA,ENSGALG00010008083,8,False,8,0.00040066108,99.95993389092001,8.0
SPIRE2,ENSGALG00010008092,15,False,15,0.0012520659,99.92487604547503,25.0
TCF25,ENSGALG00010008104,2942,False,2942,0.17629088,85.26568838583664,3520.0
TUBB3,ENSGALG00010008107,176,False,176,0.009115039,99.1185456002404,182.0
DEF8,ENSGALG00010008110,116,False,116,0.0062603294,99.41904141834026,125.0
DBNDD1,ENSGALG00010008113,131,False,131,0.006861321,99.34391746381529,137.0
ENSGALG00010008116,ENSGALG00010008116,39,False,39,0.0023038012,99.8046777182351,46.0
CDH3,ENSGALG00010008126,38,False,38,0.002203636,99.80968598187009,44.0
TANGO6,ENSGALG00010008129,229,False,229,0.01196975,98.85310762758552,239.0
HAS3,ENSGALG00010008156,3,False,3,0.00015024791,99.98497520909501,3.0
CHTF8,ENSGALG00010008163,48,False,48,0.0025542146,99.7596033455201,51.0
CIRH1A,ENSGALG00010008167,125,False,125,0.006510743,99.37396704562528,130.0
SNTB2,ENSGALG00010008172,142,False,142,0.007662643,99.28882656383033,153.0
VPS4A,ENSGALG00010008188,1255,False,1255,0.07111734,93.71462913807783,1420.0
PDF,ENSGALG00010008194,422,False,422,0.023038013,97.88651274603095,460.0
COG8,ENSGALG00010008200,493,False,493,0.02719487,97.53092602794611,543.0
NIP7,ENSGALG00010008219,426,False,426,0.026143136,97.86647969149097,522.0
TMED6,ENSGALG00010008228,52,False,52,0.0028046276,99.73957029098011,56.0
TERF2,ENSGALG00010008246,524,False,524,0.030099664,97.37566985526118,601.0
CYB5B_2,ENSGALG00010008262,629,False,629,0.036760654,96.84980217358643,734.0
NFAT5,ENSGALG00010008274,876,False,876,0.047328092,95.61276105574198,945.0
NQO1,ENSGALG00010008283,6,False,6,0.00030049583,99.96995041819001,6.0
NOB1,ENSGALG00010008294,895,False,895,0.052586768,95.51760404667702,1050.0
WWP2,ENSGALG00010008308,533,False,533,0.029949417,97.3305954825462,598.0
PSMD7,ENSGALG00010008313,3483,False,3483,0.22862723,82.55621775930285,4565.0
ZFHX3,ENSGALG00010008321,1648,False,1648,0.11759403,91.74638152952372,2348.0
DHX38,ENSGALG00010008332,1529,False,1529,0.088696346,92.34236490208845,1771.0
DHODH,ENSGALG00010008341,422,False,422,0.023238344,97.88651274603095,464.0
IST1,ENSGALG00010008351,1750,False,1750,0.10086643,91.23553863875394,2014.0
ZNF821,ENSGALG00010008374,1050,False,1050,0.05834627,94.74132318325236,1165.0
ATXN1L,ENSGALG00010008397,746,False,746,0.043271396,96.26383532829168,864.0
AP1G1,ENSGALG00010008426,1315,False,1315,0.07392197,93.41413331997796,1476.0
PHLPP2,ENSGALG00010008441,364,False,364,0.019532228,98.17699203686082,390.0
MARVELD3_2,ENSGALG00010008457,350,False,350,0.019331899,98.24710772775079,386.0
RNF166,ENSGALG00010008476,1713,False,1713,0.101818,91.42084439324886,2033.0
CTU2,ENSGALG00010008486,267,False,267,0.013872891,98.6627936094556,277.0
PIEZO1,ENSGALG00010008514,246,False,246,0.013922973,98.76796714579056,278.0
KIAA0513,ENSGALG00010008592,214,False,214,0.011519006,98.92823158211048,230.0
KARS,ENSGALG00010008780,5149,False,5149,0.33735663,74.2124505433966,6736.0
TERF2IP,ENSGALG00010008811,878,False,878,0.05113437,95.60274452847199,1021.0
ADAT1,ENSGALG00010008864,1172,False,1172,0.066960484,94.13031501978264,1337.0
GABARAPL2,ENSGALG00010008905,1444,False,1444,0.08494015,92.76806731106325,1696.0
CHST6,ENSGALG00010008997,341,False,341,0.019482145,98.29218210046577,389.0
TMEM231,ENSGALG00010009015,936,False,936,0.052536685,95.31226523764211,1049.0
ZDHHC7,ENSGALG00010009030,658,False,658,0.03881404,96.70456252817148,775.0
KCTD15,ENSGALG00010009079,17,False,17,0.0010016527,99.91485951820503,20.0
JPH3,ENSGALG00010009126,10,False,10,0.00050082634,99.94991736365002,10.0
ENSGALG00010009138,ENSGALG00010009138,235,False,235,0.012570742,98.82305804577553,251.0
LSM14A,ENSGALG00010009192,4312,False,4312,0.26809236,78.40436720588973,5353.0
KLHDC4,ENSGALG00010009235,447,False,447,0.024840988,97.761306155156,496.0
SS18L2,ENSGALG00010009334,202,False,202,0.010517353,98.98833074573045,210.0
KIAA0355,ENSGALG00010009355,1320,False,1320,0.08458957,93.38909200180298,1689.0
CA5B,ENSGALG00010009365,542,False,542,0.03155206,97.28552110983122,630.0
GPI,ENSGALG00010009385,730,False,730,0.052686933,96.34396754645165,1052.0
BANP,ENSGALG00010009394,950,False,950,0.054590072,95.24214954675215,1090.0
WTIP,ENSGALG00010009398,19,False,19,0.0012019833,99.90484299093504,24.0
ZNF469,ENSGALG00010009470,285,False,285,0.015625782,98.57264486402563,312.0
UBA2,ENSGALG00010009494,2534,False,2534,0.15510592,87.30905994891572,3097.0
ZFPM1,ENSGALG00010009511,331,False,331,0.01712826,98.34226473681575,342.0
CES1_1,ENSGALG00010009525,11,False,11,0.000550909,99.94490910001502,11.0
CIDEC,ENSGALG00010009557,17,False,17,0.0015024791,99.91485951820503,30.0
ZC3H18,ENSGALG00010009569,2333,False,2333,0.14433816,88.31572093955026,2882.0
CES5A,ENSGALG00010009619,166,False,166,0.009415535,99.16862823659038,188.0
IL17C,ENSGALG00010009627,19,False,19,0.0009515701,99.90484299093504,19.0
CYBA,ENSGALG00010009637,4419,False,4419,0.28852606,77.86848299694495,5761.0
MVD,ENSGALG00010009646,231,False,231,0.012771072,98.84309110031552,255.0
FAM96B,ENSGALG00010009652,384,False,384,0.021235038,98.07682676416086,424.0
RRAD,ENSGALG00010009666,59,False,59,0.004958181,99.70451244553513,99.0
PDP2,ENSGALG00010009761,1860,False,1860,0.11083288,90.68462963890418,2213.0
PPP1R3E,ENSGALG00010009779,12,False,12,0.0006510743,99.93990083638002,13.0
ENSGALG00010009815,ENSGALG00010009815,7,False,7,0.00035057846,99.96494215455502,7.0
ENSGALG00010009817,ENSGALG00010009817,44,False,44,0.0023538838,99.7796364000601,47.0
ENSGALG00010009821,ENSGALG00010009821,5,False,5,0.00030049583,99.97495868182502,6.0
ENSGALG00010009824,ENSGALG00010009824,77,False,77,0.0043571894,99.61436370010517,87.0
ENSGALG00010009827,ENSGALG00010009827,28,False,28,0.0014023138,99.85976861822007,28.0
ENSGALG00010009834,ENSGALG00010009834,11,False,11,0.000550909,99.94490910001502,11.0
ENSGALG00010009839,ENSGALG00010009839,23,False,23,0.0014023138,99.88480993639504,28.0
