komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_109_stable_id,chicken_109_name,chicken_109_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000000494,GSTO1,ENSCPBG00000024383,GSTO1,ortholog_one2one,ENSCPRG00005012391,GSTO1,ortholog_one2one,ENSGALG00000008409,GSTO2,ortholog_one2one,ENSG00000148834,GSTO1,ortholog_one2one,ENSMUSG00000025068,Gsto1,ortholog_one2one
ENSVKKG00000013968,EAF2,ENSCPBG00000013751,EAF2,ortholog_one2one,ENSCPRG00005001380,EAF2,ortholog_one2one,ENSGALG00000011657,EAF2,ortholog_one2one,ENSG00000145088,EAF2,ortholog_one2one,ENSMUSG00000022838,Eaf2,ortholog_one2one
ENSVKKG00000018240,SSB,ENSCPBG00000006519,SSB,ortholog_one2one,ENSCPRG00005015654,SSB,ortholog_one2one,ENSGALG00000009677,SSB,ortholog_one2one,ENSG00000138385,SSB,ortholog_one2one,ENSMUSG00000068882,Ssb,ortholog_one2one
ENSVKKG00000016450,MGAT3,ENSCPBG00000022968,MGAT3,ortholog_one2one,ENSCPRG00005019034,MGAT3,ortholog_one2one,ENSGALG00000036743,MGAT3,ortholog_one2one,ENSG00000128268,MGAT3,ortholog_one2one,ENSMUSG00000042428,Mgat3,ortholog_one2one
ENSVKKG00000013946,CTTN,ENSCPBG00000012477,CTTN,ortholog_one2one,ENSCPRG00005009752,CTTN,ortholog_one2one,ENSGALG00000007700,CTTN,ortholog_one2one,ENSG00000085733,CTTN,ortholog_one2one,ENSMUSG00000031078,Cttn,ortholog_one2one
ENSVKKG00000018680,,ENSCPBG00000000850,,ortholog_one2one,ENSCPRG00005015769,,ortholog_one2one,ENSGALG00000007769,FOXP1,ortholog_one2one,"{'ENSG00000285708', 'ENSG00000114861'}","{'AC097634.4', 'FOXP1'}",ortholog_one2many,ENSMUSG00000030067,Foxp1,ortholog_one2one
ENSVKKG00000006645,,ENSCPBG00000023519,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000011582,PSMB9,"{'ENSCPBG00000008306', 'ENSCPBG00000014518'}",,ortholog_one2many,,,,,,,ENSG00000240065,PSMB9,ortholog_one2one,ENSMUSG00000096727,Psmb9,ortholog_one2one
ENSVKKG00000005645,,ENSCPBG00000012766,,ortholog_one2one,,,,,,,"{'ENSG00000280893', 'ENSG00000167371'}","{'PRRT2', 'AC009133.6'}",ortholog_one2many,ENSMUSG00000045114,Prrt2,ortholog_one2one
ENSVKKG00000017224,NFKBIZ,ENSCPBG00000004507,NFKBIZ,ortholog_one2one,ENSCPRG00005010808,NFKBIZ,ortholog_one2one,ENSGALG00000015346,NFKBIZ,ortholog_one2one,ENSG00000144802,NFKBIZ,ortholog_one2one,ENSMUSG00000035356,Nfkbiz,ortholog_one2one
ENSVKKG00000005618,ENO4,ENSCPBG00000002420,ENO4,ortholog_one2one,ENSCPRG00005010695,ENO4,ortholog_one2one,ENSGALG00000009254,ENO4,ortholog_one2one,ENSG00000188316,ENO4,ortholog_one2one,ENSMUSG00000048029,Eno4,ortholog_one2one
ENSVKKG00000008341,RASGEF1A,ENSCPBG00000025569,RASGEF1A,ortholog_one2one,ENSCPRG00005010124,RASGEF1A,ortholog_one2one,ENSGALG00000002525,RASGEF1A,ortholog_one2one,ENSG00000198915,RASGEF1A,ortholog_one2one,ENSMUSG00000030134,Rasgef1a,ortholog_one2one
ENSVKKG00000010477,NIPA1,ENSCPBG00000007672,NIPA1,ortholog_one2one,ENSCPRG00005009914,NIPA1,ortholog_one2one,ENSGALG00000039811,NIPA1,ortholog_one2one,ENSG00000170113,NIPA1,ortholog_one2one,ENSMUSG00000047037,Nipa1,ortholog_one2one
ENSVKKG00000014253,ADORA2B,ENSCPBG00000020029,ADORA2B,ortholog_one2one,ENSCPRG00005013968,ADORA2B,ortholog_one2one,ENSGALG00000014182,ADORA2B,ortholog_one2one,ENSG00000170425,ADORA2B,ortholog_one2one,ENSMUSG00000018500,Adora2b,ortholog_one2one
ENSVKKG00000005309,TSKU,ENSCPBG00000027723,TSKU,ortholog_one2one,ENSCPRG00005016664,TSKU,ortholog_one2one,ENSGALG00000000761,TSKU,ortholog_one2one,ENSG00000182704,TSKU,ortholog_one2one,ENSMUSG00000049580,Tsku,ortholog_one2one
ENSVKKG00000015365,BCAT2,,,,ENSCPRG00005016829,BCAT2,ortholog_one2one,,,,ENSG00000105552,BCAT2,ortholog_one2one,ENSMUSG00000030826,Bcat2,ortholog_one2one
ENSVKKG00000011555,DPY19L3,ENSCPBG00000016180,DPY19L3,ortholog_one2one,ENSCPRG00005004159,DPY19L3,ortholog_one2one,ENSGALG00000004559,DPY19L3,ortholog_one2one,ENSG00000178904,DPY19L3,ortholog_one2one,ENSMUSG00000043671,Dpy19l3,ortholog_one2one
ENSVKKG00000004761,VAV3,"{'ENSCPBG00000028304', 'ENSCPBG00000028307', 'ENSCPBG00000028306'}",,ortholog_one2many,ENSCPRG00005017680,VAV3,ortholog_one2one,ENSGALG00000039327,VAV3,ortholog_one2one,ENSG00000134215,VAV3,ortholog_one2one,ENSMUSG00000033721,Vav3,ortholog_one2one
ENSVKKG00000011428,WDR7,ENSCPBG00000025566,WDR7,ortholog_one2one,ENSCPRG00005014111,WDR7,ortholog_one2one,ENSGALG00000032776,WDR7,ortholog_one2one,ENSG00000091157,WDR7,ortholog_one2one,ENSMUSG00000040560,Wdr7,ortholog_one2one
ENSVKKG00000002967,CALCRL,ENSCPBG00000005306,CALCRL,ortholog_one2one,ENSCPRG00005012254,CALCRL,ortholog_one2one,ENSGALG00000002632,CALCRL,ortholog_one2one,ENSG00000064989,CALCRL,ortholog_one2one,ENSMUSG00000059588,Calcrl,ortholog_one2one
ENSVKKG00000012907,IGF2BP3,ENSCPBG00000022464,IGF2BP3,ortholog_one2one,ENSCPRG00005015954,IGF2BP3,ortholog_one2one,ENSGALG00000010961,IGF2BP3,ortholog_one2one,ENSG00000136231,IGF2BP3,ortholog_one2one,ENSMUSG00000029814,Igf2bp3,ortholog_one2one
ENSVKKG00000015002,ADM,ENSCPBG00000023639,ADM,ortholog_one2one,ENSCPRG00005005484,ADM,ortholog_one2one,,,,ENSG00000148926,ADM,ortholog_one2one,ENSMUSG00000030790,Adm,ortholog_one2one
ENSVKKG00000013689,ADAMTS9,"{'ENSCPBG00000026862', 'ENSCPBG00000026851'}",,ortholog_one2many,ENSCPRG00005016132,ADAMTS9,ortholog_one2one,ENSGALG00000041750,ADAMTS9,ortholog_one2one,ENSG00000163638,ADAMTS9,ortholog_one2one,ENSMUSG00000030022,Adamts9,ortholog_one2one
ENSVKKG00000005008,,ENSCPBG00000026504,,ortholog_one2many,ENSCPRG00005017770,,ortholog_one2many,ENSGALG00000045085,IFIT5,ortholog_one2many,"{'ENSG00000152778', 'ENSG00000204010', 'ENSG00000185745', 'ENSG00000119922', 'ENSG00000119917'}","{'IFIT2', 'IFIT5', 'IFIT1', 'IFIT1B', 'IFIT3'}",ortholog_many2many,"{'ENSMUSG00000062488', 'ENSMUSG00000067297', 'ENSMUSG00000045932', 'ENSMUSG00000074896', 'ENSMUSG00000034459', 'ENSMUSG00000079339'}","{'Ifit2', 'Ifit3', 'Ifit1', 'Ifit1bl1', 'Ifit1bl2', 'Ifit3b'}",ortholog_many2many
ENSVKKG00000003500,,ENSCPBG00000015595,,ortholog_one2one,ENSCPRG00005004597,,ortholog_one2one,,,,,,,,,
ENSVKKG00000013076,RAB38,ENSCPBG00000019803,RAB38,ortholog_one2one,ENSCPRG00005016034,RAB38,ortholog_one2one,ENSGALG00000028018,RAB38,ortholog_one2one,ENSG00000123892,RAB38,ortholog_one2one,ENSMUSG00000030559,Rab38,ortholog_one2one
ENSVKKG00000002524,,ENSCPBG00000010119,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000018421,MYBPC3,ENSCPBG00000022606,MYBPC3,ortholog_one2one,ENSCPRG00005017258,MYBPC3,ortholog_one2one,ENSGALG00000008148,MYBPC3,ortholog_one2one,ENSG00000134571,MYBPC3,ortholog_one2one,ENSMUSG00000002100,Mybpc3,ortholog_one2one
ENSVKKG00000002543,SETX,ENSCPBG00000021225,SETX,ortholog_one2one,ENSCPRG00005006521,SETX,ortholog_one2one,ENSGALG00000003661,SETX,ortholog_one2one,ENSG00000107290,SETX,ortholog_one2one,ENSMUSG00000043535,Setx,ortholog_one2one
ENSVKKG00000007216,PATL2,ENSCPBG00000006150,PATL2,ortholog_one2one,ENSCPRG00005005418,PATL2,ortholog_one2one,ENSGALG00000002167,PATL2,ortholog_one2one,ENSG00000229474,PATL2,ortholog_one2one,ENSMUSG00000027233,Patl2,ortholog_one2one
ENSVKKG00000009147,PTPN5,ENSCPBG00000007151,PTPN5,ortholog_one2one,ENSCPRG00005017224,PTPN5,ortholog_one2one,ENSGALG00000006368,PTPN5,ortholog_one2one,ENSG00000110786,PTPN5,ortholog_one2one,ENSMUSG00000030854,Ptpn5,ortholog_one2one
ENSVKKG00000012749,CXCR3,ENSCPBG00000013612,CXCR3,ortholog_one2one,,,,,,,ENSG00000186810,CXCR3,ortholog_one2one,ENSMUSG00000050232,Cxcr3,ortholog_one2one
ENSVKKG00000007836,,ENSCPBG00000024268,,ortholog_one2one,ENSCPRG00005001606,,ortholog_one2one,"{'ENSGALG00000034511', 'ENSGALG00000013911'}","{nan, 'ZC3HAV1'}",ortholog_one2many,"{'ENSG00000173200', 'ENSG00000146858', 'ENSG00000105939'}","{'PARP15', 'ZC3HAV1', 'ZC3HAV1L'}",ortholog_many2many,"{'ENSMUSG00000047749', 'ENSMUSG00000029826'}","{'Zc3hav1', 'Zc3hav1l'}",ortholog_many2many
ENSVKKG00000015477,IGSF9B,ENSCPBG00000017838,IGSF9B,ortholog_one2one,ENSCPRG00005001661,IGSF9B,ortholog_one2one,ENSGALG00000001450,IGSF9B,ortholog_one2one,ENSG00000080854,IGSF9B,ortholog_one2one,ENSMUSG00000034275,Igsf9b,ortholog_one2one
ENSVKKG00000016605,LYPD6,ENSCPBG00000025812,LYPD6,ortholog_one2one,ENSCPRG00005008268,LYPD6,ortholog_one2one,ENSGALG00000012470,LYPD6,ortholog_one2one,ENSG00000187123,LYPD6,ortholog_one2one,ENSMUSG00000050447,Lypd6,ortholog_one2one
ENSVKKG00000012403,SEC24D,ENSCPBG00000024767,SEC24D,ortholog_one2one,ENSCPRG00005004870,SEC24D,ortholog_one2one,ENSGALG00000011998,SEC24D,ortholog_one2one,ENSG00000150961,SEC24D,ortholog_one2one,ENSMUSG00000039234,Sec24d,ortholog_one2one
ENSVKKG00000011363,,ENSCPBG00000027508,,ortholog_one2one,ENSCPRG00005007725,,ortholog_one2one,ENSGALG00000030291,IRF9,ortholog_one2one,,,,,,
ENSVKKG00000001756,,ENSCPBG00000027907,,ortholog_one2many,ENSCPRG00005007570,,ortholog_one2many,ENSGALG00000031058,,ortholog_one2many,,,,,,
ENSVKKG00000008186,,,,,,,,,,,ENSG00000242950,ERVW-1,ortholog_one2many,"{'ENSMUSG00000084897', 'ENSMUSG00000090486'}","{'Gm14226', 'BC035947'}",ortholog_many2many
ENSVKKG00000006488,KIF1B,ENSCPBG00000022046,KIF1B,ortholog_one2one,ENSCPRG00005003363,KIF1B,ortholog_one2one,ENSGALG00000002726,KIF1B,ortholog_one2one,ENSG00000054523,KIF1B,ortholog_one2one,ENSMUSG00000063077,Kif1b,ortholog_one2one
ENSVKKG00000009305,,"{'ENSCPBG00000007587', 'ENSCPBG00000007583'}",,ortholog_many2many,ENSCPRG00005006503,CCDC157,ortholog_one2many,ENSGALG00000007907,CCDC157,ortholog_one2many,ENSG00000187860,CCDC157,ortholog_one2many,ENSMUSG00000051427,Ccdc157,ortholog_one2many
ENSVKKG00000005164,EPB41,ENSCPBG00000000969,,ortholog_one2one,ENSCPRG00005017040,EPB41,ortholog_one2one,ENSGALG00000001329,EPB41,ortholog_one2one,ENSG00000159023,EPB41,ortholog_one2one,ENSMUSG00000028906,Epb41,ortholog_one2one
ENSVKKG00000003352,,ENSCPBG00000008167,,ortholog_one2one,ENSCPRG00005012506,,ortholog_one2one,,,,"{'ENSG00000198471', 'ENSG00000188011'}","{'RTP5', 'RTP2'}",ortholog_one2many,ENSMUSG00000047531,Rtp2,ortholog_one2many
ENSVKKG00000010649,SPATA4,ENSCPBG00000003310,SPATA4,ortholog_one2one,ENSCPRG00005011405,SPATA4,ortholog_one2one,ENSGALG00000010822,SPATA4,ortholog_one2one,ENSG00000150628,SPATA4,ortholog_one2one,ENSMUSG00000031518,Spata4,ortholog_one2one
ENSVKKG00000013675,MTSS2,ENSCPBG00000003075,MTSS2,ortholog_one2one,ENSCPRG00005001942,MTSS2,ortholog_one2one,ENSGALG00000002467,MTSS2,ortholog_one2one,ENSG00000132613,MTSS2,ortholog_one2one,ENSMUSG00000033763,Mtss2,ortholog_one2one
ENSVKKG00000006656,PFKFB4,ENSCPBG00000018418,PFKFB4,ortholog_one2one,ENSCPRG00005014406,PFKFB4,ortholog_one2one,ENSGALG00000002099,,ortholog_one2one,ENSG00000114268,PFKFB4,ortholog_one2one,ENSMUSG00000025648,Pfkfb4,ortholog_one2one
ENSVKKG00000016158,TMEM106A,ENSCPBG00000016256,TMEM106A,ortholog_one2one,,,,,,,ENSG00000184988,TMEM106A,ortholog_one2one,ENSMUSG00000034947,Tmem106a,ortholog_one2one
ENSVKKG00000017275,SFT2D2,ENSCPBG00000003786,SFT2D2,ortholog_one2one,ENSCPRG00005004264,SFT2D2,ortholog_one2one,ENSGALG00000019228,SFT2D2,ortholog_one2one,ENSG00000213064,SFT2D2,ortholog_one2one,ENSMUSG00000040848,Sft2d2,ortholog_one2one
ENSVKKG00000009190,IRF4,ENSCPBG00000009145,IRF4,ortholog_one2one,ENSCPRG00005000341,IRF4,ortholog_one2one,ENSGALG00000012830,IRF4,ortholog_one2one,ENSG00000137265,IRF4,ortholog_one2one,ENSMUSG00000021356,Irf4,ortholog_one2one
ENSVKKG00000007590,GREB1L,ENSCPBG00000027577,GREB1L,ortholog_one2one,ENSCPRG00005014165,GREB1L,ortholog_one2one,ENSGALG00000014935,GREB1L,ortholog_one2one,ENSG00000141449,GREB1L,ortholog_one2one,ENSMUSG00000042942,Greb1l,ortholog_one2one
ENSVKKG00000011831,,ENSCPBG00000012510,,ortholog_one2one,ENSCPRG00005015724,,ortholog_one2one,ENSGALG00000003161,GDF3,ortholog_one2one,,,,,,
ENSVKKG00000010123,MTMR8,ENSCPBG00000002520,MTMR8,ortholog_one2one,ENSCPRG00005007245,MTMR8,ortholog_one2one,ENSGALG00000007590,MTMR8,ortholog_one2one,ENSG00000102043,MTMR8,ortholog_one2one,,,
ENSVKKG00000003342,GPT2,ENSCPBG00000016074,GPT2,ortholog_one2one,ENSCPRG00005004017,GPT2,ortholog_one2one,ENSGALG00000033338,GPT2,ortholog_one2one,ENSG00000166123,GPT2,ortholog_one2one,ENSMUSG00000031700,Gpt2,ortholog_one2one
ENSVKKG00000015257,LDLR,ENSCPBG00000009990,LDLR,ortholog_one2one,,,,,,,ENSG00000130164,LDLR,ortholog_one2one,ENSMUSG00000032193,Ldlr,ortholog_one2one
ENSVKKG00000004398,GPR84,,,,ENSCPRG00005006848,,ortholog_one2one,,,,ENSG00000139572,GPR84,ortholog_one2one,,,
ENSVKKG00000000960,ABCB6,ENSCPBG00000013161,ABCB6,ortholog_one2one,,,,ENSGALG00000029672,ABCB6,ortholog_one2one,ENSG00000115657,ABCB6,ortholog_one2one,ENSMUSG00000026198,Abcb6,ortholog_one2one
ENSVKKG00000005013,MBTPS2,ENSCPBG00000006245,MBTPS2,ortholog_one2one,ENSCPRG00005004052,MBTPS2,ortholog_one2one,ENSGALG00000016382,MBTPS2,ortholog_one2one,ENSG00000012174,MBTPS2,ortholog_one2one,ENSMUSG00000046873,Mbtps2,ortholog_one2one
ENSVKKG00000013376,PMEPA1,ENSCPBG00000023936,PMEPA1,ortholog_one2one,ENSCPRG00005005067,PMEPA1,ortholog_one2one,ENSGALG00000037780,PMEPA1,ortholog_one2one,ENSG00000124225,PMEPA1,ortholog_one2one,ENSMUSG00000038400,Pmepa1,ortholog_one2one
ENSVKKG00000018517,,ENSCPBG00000027874,MYO5C,ortholog_one2many,ENSCPRG00005012338,MYO5C,ortholog_one2many,ENSGALG00000033198,MYO5C,ortholog_one2many,ENSG00000128833,MYO5C,ortholog_one2many,ENSMUSG00000033590,Myo5c,ortholog_one2many
ENSVKKG00000010997,HERC6,ENSCPBG00000005044,HERC6,ortholog_one2one,ENSCPRG00005013075,HERC6,ortholog_one2one,,,,ENSG00000138642,HERC6,ortholog_one2one,ENSMUSG00000029798,Herc6,ortholog_one2one
ENSVKKG00000011276,TLCD3A,ENSCPBG00000015766,TLCD3A,ortholog_one2one,ENSCPRG00005012557,TLCD3A,ortholog_one2one,,,,ENSG00000167695,TLCD3A,ortholog_one2one,ENSMUSG00000069808,Fam57a,ortholog_one2one
ENSVKKG00000012666,TFEC,ENSCPBG00000007125,TFEC,ortholog_one2one,ENSCPRG00005010099,TFEC,ortholog_one2one,ENSGALG00000040557,TFEC,ortholog_one2one,ENSG00000105967,TFEC,ortholog_one2one,ENSMUSG00000029553,Tfec,ortholog_one2one
ENSVKKG00000009084,,,,,,,,ENSGALG00000019063,MMP10,ortholog_one2many,,,,,,
ENSVKKG00000001988,ISLR2,ENSCPBG00000008710,ISLR2,ortholog_one2one,,,,ENSGALG00000029151,ISLR2,ortholog_one2one,ENSG00000167178,ISLR2,ortholog_one2one,ENSMUSG00000051243,Islr2,ortholog_one2one
ENSVKKG00000008841,MMP13,ENSCPBG00000027449,MMP13,ortholog_one2one,ENSCPRG00005014705,MMP13,ortholog_one2one,ENSGALG00000017183,MMP13,ortholog_one2one,ENSG00000137745,MMP13,ortholog_one2one,ENSMUSG00000050578,Mmp13,ortholog_one2one
ENSVKKG00000001463,,"{'ENSCPBG00000002994', 'ENSCPBG00000015131', 'ENSCPBG00000001782', 'ENSCPBG00000004192', 'ENSCPBG00000022421', 'ENSCPBG00000015137', 'ENSCPBG00000005729'}",,ortholog_many2many,,,,,,,,,,,,
ENSVKKG00000014887,ST8SIA4,ENSCPBG00000024293,ST8SIA4,ortholog_one2one,ENSCPRG00005005427,ST8SIA4,ortholog_one2one,ENSGALG00000026192,ST8SIA4,ortholog_one2one,ENSG00000113532,ST8SIA4,ortholog_one2one,ENSMUSG00000040710,St8sia4,ortholog_one2one
ENSVKKG00000018417,BMP6,ENSCPBG00000008587,BMP6,ortholog_one2one,ENSCPRG00005001554,BMP6,ortholog_one2one,ENSGALG00000012787,BMP6,ortholog_one2one,ENSG00000153162,BMP6,ortholog_one2one,ENSMUSG00000039004,Bmp6,ortholog_one2one
ENSVKKG00000006132,,,,,ENSCPRG00005001986,,ortholog_one2many,,,,ENSG00000183347,GBP6,ortholog_one2many,"{'ENSMUSG00000034438', 'ENSMUSG00000029298', 'ENSMUSG00000104713', 'ENSMUSG00000092021', 'ENSMUSG00000079362', 'ENSMUSG00000079363', 'ENSMUSG00000105096'}","{'Gbp9', 'Gbp8', 'Gbp10', 'Gm43302', 'Gbp11', 'Gbp6', 'Gbp4'}",ortholog_many2many
ENSVKKG00000008344,ACSBG2,ENSCPBG00000011150,ACSBG2,ortholog_one2one,ENSCPRG00005009641,ACSBG2,ortholog_one2one,ENSGALG00000001749,ACSBG2,ortholog_one2one,ENSG00000130377,ACSBG2,ortholog_one2one,ENSMUSG00000024207,Acsbg2,ortholog_one2one
ENSVKKG00000015856,TGFB3,ENSCPBG00000026269,TGFB3,ortholog_one2one,ENSCPRG00005005133,TGFB3,ortholog_one2one,ENSGALG00000010346,TGFB3,ortholog_one2one,ENSG00000119699,TGFB3,ortholog_one2one,ENSMUSG00000021253,Tgfb3,ortholog_one2one
ENSVKKG00000001472,,"{'ENSCPBG00000002994', 'ENSCPBG00000015131', 'ENSCPBG00000001782', 'ENSCPBG00000004192', 'ENSCPBG00000022421', 'ENSCPBG00000015137', 'ENSCPBG00000005729'}",,ortholog_many2many,,,,,,,,,,,,
ENSVKKG00000012955,,ENSCPBG00000022490,SKAP2,ortholog_one2one,,,,,,,ENSG00000005020,SKAP2,ortholog_one2many,ENSMUSG00000059182,Skap2,ortholog_one2many
ENSVKKG00000008834,HSPA14,ENSCPBG00000024375,HSPA14,ortholog_one2one,ENSCPRG00005000247,HSPA14,ortholog_one2one,ENSGALG00000035201,HSPA14,ortholog_one2one,ENSG00000187522,HSPA14,ortholog_one2one,ENSMUSG00000109865,Hspa14,ortholog_one2one
ENSVKKG00000017246,TLR4,ENSCPBG00000006289,TLR4,ortholog_one2one,ENSCPRG00005013883,TLR4,ortholog_one2one,ENSGALG00000007001,TLR4,ortholog_one2one,ENSG00000136869,TLR4,ortholog_one2one,ENSMUSG00000039005,Tlr4,ortholog_one2one
ENSVKKG00000016945,,ENSCPBG00000011034,,ortholog_one2many,ENSCPRG00005008419,,ortholog_one2many,ENSGALG00000004252,,ortholog_one2many,"{'ENSG00000135047', 'ENSG00000136943'}","{'CTSL', 'CTSV'}",ortholog_many2many,,,
ENSVKKG00000017164,SOCS1,ENSCPBG00000006512,SOCS1,ortholog_one2one,ENSCPRG00005003734,SOCS1,ortholog_one2one,ENSGALG00000007158,SOCS1,ortholog_one2one,ENSG00000185338,SOCS1,ortholog_one2one,ENSMUSG00000038037,Socs1,ortholog_one2one
ENSVKKG00000012535,,ENSCPBG00000024752,SHC4,ortholog_one2many,ENSCPRG00005014633,SHC4,ortholog_one2many,"{'ENSGALG00000048077', 'ENSGALG00000005011'}",,ortholog_many2many,ENSG00000185634,SHC4,ortholog_one2many,ENSMUSG00000035109,Shc4,ortholog_one2many
ENSVKKG00000011245,C7orf25,ENSCPBG00000024792,C7orf25,ortholog_one2one,ENSCPRG00005011382,C7orf25,ortholog_one2one,ENSGALG00000040161,C7orf25,ortholog_one2one,ENSG00000136197,C7orf25,ortholog_one2one,ENSMUSG00000039182,AW209491,ortholog_one2one
ENSVKKG00000000278,FGB,ENSCPBG00000009324,FGB,ortholog_one2one,ENSCPRG00005009236,FGB,ortholog_one2one,ENSGALG00000009262,FGB,ortholog_one2one,ENSG00000171564,FGB,ortholog_one2one,ENSMUSG00000033831,Fgb,ortholog_one2one
ENSVKKG00000016612,NMI,ENSCPBG00000025846,NMI,ortholog_one2one,ENSCPRG00005008353,NMI,ortholog_one2one,ENSGALG00000012480,NMI,ortholog_one2one,ENSG00000123609,NMI,ortholog_one2one,ENSMUSG00000026946,Nmi,ortholog_one2one
ENSVKKG00000007149,TSPO2,ENSCPBG00000017470,TSPO2,ortholog_one2one,ENSCPRG00005011511,TSPO2,ortholog_one2one,ENSGALG00000003212,TSPO2,ortholog_one2one,ENSG00000112212,TSPO2,ortholog_one2one,ENSMUSG00000023995,Tspo2,ortholog_one2one
ENSVKKG00000018042,RASL11B,ENSCPBG00000025014,RASL11B,ortholog_one2one,ENSCPRG00005010044,RASL11B,ortholog_one2one,ENSGALG00000013948,RASL11B,ortholog_one2one,ENSG00000128045,RASL11B,ortholog_one2one,ENSMUSG00000049907,Rasl11b,ortholog_one2one
ENSVKKG00000009105,TNFAIP3,ENSCPBG00000017533,TNFAIP3,ortholog_one2one,ENSCPRG00005001541,TNFAIP3,ortholog_one2one,ENSGALG00000013861,TNFAIP3,ortholog_one2one,ENSG00000118503,TNFAIP3,ortholog_one2one,ENSMUSG00000019850,Tnfaip3,ortholog_one2one
ENSVKKG00000002468,PIM2,ENSCPBG00000017474,PIM2,ortholog_one2one,,,,,,,ENSG00000102096,PIM2,ortholog_one2one,ENSMUSG00000031155,Pim2,ortholog_one2one
ENSVKKG00000004947,,ENSCPBG00000007912,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000016305,CNP,ENSCPBG00000006750,CNP,ortholog_one2one,ENSCPRG00005005320,CNP,ortholog_one2one,ENSGALG00000003457,CNP,ortholog_one2one,ENSG00000173786,CNP,ortholog_one2one,ENSMUSG00000006782,Cnp,ortholog_one2one
ENSVKKG00000014185,GNMT,ENSCPBG00000003801,,ortholog_one2one,ENSCPRG00005008112,GNMT,ortholog_one2one,"{'ENSGALG00000049318', 'ENSGALG00000043290'}",,ortholog_one2many,ENSG00000124713,GNMT,ortholog_one2one,ENSMUSG00000002769,Gnmt,ortholog_one2one
ENSVKKG00000002216,TP63,ENSCPBG00000012781,TP63,ortholog_one2one,ENSCPRG00005012584,TP63,ortholog_one2one,ENSGALG00000007324,TP63,ortholog_one2one,ENSG00000073282,TP63,ortholog_one2one,ENSMUSG00000022510,Trp63,ortholog_one2one
ENSVKKG00000012467,,ENSCPBG00000017843,,ortholog_one2one,ENSCPRG00005012015,,ortholog_one2one,ENSGALG00000003929,SYS1,ortholog_one2one,"{'ENSG00000254806', 'ENSG00000204070'}","{'SYS1', 'SYS1-DBNDD2'}",ortholog_one2many,"{'ENSMUSG00000045503', 'ENSMUSG00000090996'}","{'Gm20458', 'Sys1'}",ortholog_one2many
ENSVKKG00000000904,,"{'ENSCPBG00000016373', 'ENSCPBG00000023655', 'ENSCPBG00000001883'}",,ortholog_many2many,,,,"{'ENSGALG00000037170', 'ENSGALG00000030397'}","{'TRIM39.2', 'TRIM27.1'}",ortholog_many2many,ENSG00000234127,TRIM26,ortholog_one2many,ENSMUSG00000024457,Trim26,ortholog_one2many
ENSVKKG00000007383,,ENSCPBG00000024241,DNAJA4,ortholog_one2one,,,,,,,ENSG00000140403,DNAJA4,ortholog_one2many,ENSMUSG00000032285,Dnaja4,ortholog_one2many
ENSVKKG00000011420,,ENSCPBG00000025600,,ortholog_one2one,,,,,,,,,,,,
ENSVKKG00000018023,CAPN7,ENSCPBG00000022812,CAPN7,ortholog_one2one,ENSCPRG00005005333,CAPN7,ortholog_one2one,ENSGALG00000041731,CAPN7,ortholog_one2one,ENSG00000131375,CAPN7,ortholog_one2one,ENSMUSG00000021893,Capn7,ortholog_one2one
ENSVKKG00000013307,TNS2,ENSCPBG00000019657,,ortholog_one2one,,,,ENSGALG00000034399,TNS2,ortholog_one2one,ENSG00000111077,TNS2,ortholog_one2one,ENSMUSG00000037003,Tns2,ortholog_one2one
ENSVKKG00000005872,,ENSCPBG00000001522,,ortholog_one2one,ENSCPRG00005003779,,ortholog_one2one,ENSGALG00000033854,CSF1,ortholog_one2one,ENSG00000184371,CSF1,ortholog_one2one,ENSMUSG00000014599,Csf1,ortholog_one2one
ENSVKKG00000006142,DOCK8,ENSCPBG00000025439,DOCK8,ortholog_one2one,ENSCPRG00005004968,DOCK8,ortholog_one2one,ENSGALG00000010156,DOCK8,ortholog_one2one,ENSG00000107099,DOCK8,ortholog_one2one,ENSMUSG00000052085,Dock8,ortholog_one2one
ENSVKKG00000017660,A4GALT,ENSCPBG00000025172,A4GALT,ortholog_one2one,ENSCPRG00005003168,A4GALT,ortholog_one2one,ENSGALG00000014128,A4GALT,ortholog_one2one,ENSG00000128274,A4GALT,ortholog_one2one,ENSMUSG00000047878,A4galt,ortholog_one2one
ENSVKKG00000017522,CEMIP,ENSCPBG00000007698,CEMIP,ortholog_one2one,ENSCPRG00005016405,CEMIP,ortholog_one2one,ENSGALG00000006413,CEMIP,ortholog_one2one,ENSG00000103888,CEMIP,ortholog_one2one,ENSMUSG00000052353,Cemip,ortholog_one2one
ENSVKKG00000007177,,"{'ENSCPBG00000021943', 'ENSCPBG00000021467', 'ENSCPBG00000021468', 'ENSCPBG00000001007', 'ENSCPBG00000000576', 'ENSCPBG00000016822', 'ENSCPBG00000021465'}",,ortholog_one2many,,,,,,,,,,,,
