komodo_stable_id,komodo_name,turtle_painted_stable_id,turtle_painted_name,turtle_painted_orthology,crocodile_stable_id,crocodile_name,crocodile_orthology,chicken_109_stable_id,chicken_109_name,chicken_109_orthology,human_stable_id,human_name,human_orthology,mouse_stable_id,mouse_name,mouse_orthology
ENSVKKG00000014409,RAB2A,ENSCPBG00000023254,RAB2A,ortholog_one2one,ENSCPRG00005016436,RAB2A,ortholog_one2one,ENSGALG00000015450,RAB2A,ortholog_one2one,ENSG00000104388,RAB2A,ortholog_one2one,ENSMUSG00000047187,Rab2a,ortholog_one2one
ENSVKKG00000001346,,"{'ENSCPBG00000024119', 'ENSCPBG00000009657', 'ENSCPBG00000009654'}",,ortholog_many2many,,,,,,,,,,"{'ENSMUSG00000094098', 'ENSMUSG00000096743', 'ENSMUSG00000096180', 'ENSMUSG00000096399', 'ENSMUSG00000090662', 'ENSMUSG00000094107', 'ENSMUSG00000090892', 'ENSMUSG00000096373', 'ENSMUSG00000094606', 'ENSMUSG00000095730', 'ENSMUSG00000091930', 'ENSMUSG00000110105', 'ENSMUSG00000095773', 'ENSMUSG00000070847', 'ENSMUSG00000091794', 'ENSMUSG00000066820', 'ENSMUSG00000096294', 'ENSMUSG00000091651', 'ENSMUSG00000070841', 'ENSMUSG00000090342', 'ENSMUSG00000090864', 'ENSMUSG00000096691', 'ENSMUSG00000096658', 'ENSMUSG00000053720', 'ENSMUSG00000058685', 'ENSMUSG00000095914', 'ENSMUSG00000066828', 'ENSMUSG00000070844'}","{'Vmn2r45', 'Vmn2r47', 'Vmn2r46', 'Vmn2r36', 'Vmn2r51', 'Vmn2r18', 'Vmn2r29', 'Vmn2r28', 'Vmn2r37', 'Vmn2r43', 'Gm45844', 'Vmn2r41', 'Vmn2r42', 'Vmn2r48', 'Vmn2r52', 'Vmn2r34', 'Vmn2r33', 'Vmn2r50', 'Vmn2r38', 'Gm10302', 'Vmn2r31', 'Vmn2r39', 'Vmn2r32', 'Vmn2r49', 'Vmn2r35', 'Vmn2r30', 'Vmn2r40', 'Vmn2r44'}",ortholog_many2many
ENSVKKG00000013283,,,,,,,,,,,ENSG00000166886,NAB2,ortholog_one2one,ENSMUSG00000025402,Nab2,ortholog_one2one
ENSVKKG00000009099,ARFGEF3,ENSCPBG00000017225,ARFGEF3,ortholog_one2one,ENSCPRG00005001438,ARFGEF3,ortholog_one2one,ENSGALG00000013846,ARFGEF3,ortholog_one2one,ENSG00000112379,ARFGEF3,ortholog_one2one,ENSMUSG00000019852,Arfgef3,ortholog_one2one
ENSVKKG00000008472,MORC2,ENSCPBG00000007473,MORC2,ortholog_one2one,,,,ENSGALG00000007512,MORC2,ortholog_one2one,ENSG00000133422,MORC2,ortholog_one2one,"{'ENSMUSG00000034543', 'ENSMUSG00000048602'}","{'Morc2b', 'Morc2a'}",ortholog_one2many
ENSVKKG00000013560,MRPL58,ENSCPBG00000028141,MRPL58,ortholog_one2one,ENSCPRG00005003240,MRPL58,ortholog_one2one,ENSGALG00000007822,MRPL58,ortholog_one2one,ENSG00000167862,MRPL58,ortholog_one2one,ENSMUSG00000018858,Mrpl58,ortholog_one2one
ENSVKKG00000017566,SWI5,ENSCPBG00000025183,,ortholog_one2one,ENSCPRG00005000422,SWI5,ortholog_one2one,ENSGALG00000047230,SWI5,ortholog_one2one,ENSG00000175854,SWI5,ortholog_one2one,ENSMUSG00000044627,Swi5,ortholog_one2one
ENSVKKG00000002750,,ENSCPBG00000026483,TANC1,ortholog_one2many,ENSCPRG00005009124,TANC1,ortholog_one2many,ENSGALG00000012570,TANC1,ortholog_one2many,ENSG00000115183,TANC1,ortholog_one2many,ENSMUSG00000035168,Tanc1,ortholog_one2many
ENSVKKG00000001676,CGRRF1,ENSCPBG00000020065,CGRRF1,ortholog_one2one,ENSCPRG00005018711,CGRRF1,ortholog_one2one,ENSGALG00000012206,CGRRF1,ortholog_one2one,ENSG00000100532,CGRRF1,ortholog_one2one,ENSMUSG00000055128,Cgrrf1,ortholog_one2one
ENSVKKG00000005251,ACBD6,ENSCPBG00000025770,ACBD6,ortholog_one2one,ENSCPRG00005007370,ACBD6,ortholog_one2one,ENSGALG00000003924,ACBD6,ortholog_one2one,ENSG00000230124,ACBD6,ortholog_one2one,ENSMUSG00000033701,Acbd6,ortholog_one2one
ENSVKKG00000018577,FBXL14,ENSCPBG00000027424,FBXL14,ortholog_one2one,ENSCPRG00005016376,FBXL14,ortholog_one2one,ENSGALG00000032159,FBXL14,ortholog_one2one,ENSG00000171823,FBXL14,ortholog_one2one,ENSMUSG00000030019,Fbxl14,ortholog_one2one
ENSVKKG00000004251,,"{'ENSCPBG00000028310', 'ENSCPBG00000028309'}",,ortholog_one2many,,,,"{'ENSGALG00000038740', 'ENSGALG00000005147'}","{'AMY1A', 'AMY2A'}",ortholog_one2many,"{'ENSG00000243480', 'ENSG00000237763', 'ENSG00000187733', 'ENSG00000174876', 'ENSG00000240038'}","{'AMY1B', 'AMY2B', 'AMY1C', 'AMY1A', 'AMY2A'}",ortholog_one2many,,,
ENSVKKG00000010114,LEF1,ENSCPBG00000004144,LEF1,ortholog_one2one,ENSCPRG00005005834,LEF1,ortholog_one2one,ENSGALG00000031960,LEF1,ortholog_one2one,ENSG00000138795,LEF1,ortholog_one2one,ENSMUSG00000027985,Lef1,ortholog_one2one
ENSVKKG00000005021,TECPR2,ENSCPBG00000019541,TECPR2,ortholog_one2one,ENSCPRG00005013314,TECPR2,ortholog_one2one,ENSGALG00000011373,TECPR2,ortholog_one2one,ENSG00000196663,TECPR2,ortholog_one2one,ENSMUSG00000021275,Tecpr2,ortholog_one2one
ENSVKKG00000011490,,,,,ENSCPRG00005018191,,ortholog_one2one,,,,,,,,,
ENSVKKG00000009104,EIF2D,ENSCPBG00000001908,EIF2D,ortholog_one2one,ENSCPRG00005008148,EIF2D,ortholog_one2one,ENSGALG00000000856,EIF2D,ortholog_one2one,ENSG00000143486,EIF2D,ortholog_one2one,ENSMUSG00000026427,Eif2d,ortholog_one2one
ENSVKKG00000001376,STRA6,ENSCPBG00000008719,STRA6,ortholog_one2one,,,,ENSGALG00000001449,STRA6,ortholog_one2one,ENSG00000137868,STRA6,ortholog_one2one,ENSMUSG00000032327,Stra6,ortholog_one2one
ENSVKKG00000007105,ZDHHC20,ENSCPBG00000020739,ZDHHC20,ortholog_one2one,ENSCPRG00005013038,ZDHHC20,ortholog_one2one,ENSGALG00000017126,ZDHHC20,ortholog_one2one,ENSG00000180776,ZDHHC20,ortholog_one2one,ENSMUSG00000021969,Zdhhc20,ortholog_one2one
ENSVKKG00000006543,CFAP45,ENSCPBG00000011874,CFAP45,ortholog_one2one,,,,ENSGALG00000043885,CFAP45,ortholog_one2one,ENSG00000213085,CFAP45,ortholog_one2one,ENSMUSG00000026546,Cfap45,ortholog_one2one
ENSVKKG00000006682,STIP1,ENSCPBG00000023493,STIP1,ortholog_one2one,,,,ENSGALG00000046811,STIP1,ortholog_one2one,ENSG00000168439,STIP1,ortholog_one2one,ENSMUSG00000024966,Stip1,ortholog_one2one
ENSVKKG00000013797,,ENSCPBG00000016805,,ortholog_one2one,ENSCPRG00005017686,,ortholog_one2one,ENSGALG00000027056,,ortholog_one2one,,,,,,
ENSVKKG00000015816,FOS,ENSCPBG00000026248,FOS,ortholog_one2one,ENSCPRG00005005033,FOS,ortholog_one2one,ENSGALG00000028037,FOS,ortholog_one2one,ENSG00000170345,FOS,ortholog_one2one,ENSMUSG00000021250,Fos,ortholog_one2one
ENSVKKG00000003627,COPS7A,ENSCPBG00000027700,COPS7A,ortholog_one2one,ENSCPRG00005005800,COPS7A,ortholog_one2one,ENSGALG00000014467,COPS7A,ortholog_one2one,ENSG00000111652,COPS7A,ortholog_one2one,ENSMUSG00000030127,Cops7a,ortholog_one2one
ENSVKKG00000001759,,ENSCPBG00000027902,,ortholog_one2one,ENSCPRG00005007575,,ortholog_one2one,ENSGALG00000031425,PMP22,ortholog_one2one,,,,ENSMUSG00000018217,Pmp22,ortholog_one2one
ENSVKKG00000004789,,ENSCPBG00000002852,,ortholog_one2one,ENSCPRG00005000465,,ortholog_one2one,ENSGALG00000005923,NPY4R,ortholog_one2one,"{'ENSG00000204174', 'ENSG00000264717'}","{'NPY4R2', 'NPY4R'}",ortholog_one2many,ENSMUSG00000048337,Npy4r,ortholog_one2one
ENSVKKG00000017703,,ENSCPBG00000011715,,ortholog_one2one,,,,ENSGALG00000032458,RABL2A,ortholog_one2one,"{'ENSG00000079974', 'ENSG00000144134'}","{'RABL2B', 'RABL2A'}",ortholog_one2many,ENSMUSG00000022621,Rabl2,ortholog_one2one
ENSVKKG00000015652,IRF9,ENSCPBG00000025783,IRF9,ortholog_one2one,,,,,,,ENSG00000213928,IRF9,ortholog_one2one,ENSMUSG00000002325,Irf9,ortholog_one2one
ENSVKKG00000014304,ODF1,,,,ENSCPRG00005005123,ODF1,ortholog_one2one,ENSGALG00000035199,ODF1,ortholog_one2one,ENSG00000155087,ODF1,ortholog_one2one,ENSMUSG00000061923,Odf1,ortholog_one2one
ENSVKKG00000006193,,ENSCPBG00000003845,,ortholog_one2one,ENSCPRG00005011977,,ortholog_one2one,,,,"{'ENSG00000285505', 'ENSG00000105409'}","{'ATP1A3', 'AC010616.1'}",ortholog_one2many,ENSMUSG00000040907,Atp1a3,ortholog_one2one
ENSVKKG00000003204,CCDC93,ENSCPBG00000010511,CCDC93,ortholog_one2one,ENSCPRG00005003409,CCDC93,ortholog_one2one,ENSGALG00000012129,CCDC93,ortholog_one2one,ENSG00000125633,CCDC93,ortholog_one2one,ENSMUSG00000026339,Ccdc93,ortholog_one2one
ENSVKKG00000006473,GGA1,ENSCPBG00000023067,GGA1,ortholog_one2one,ENSCPRG00005018962,GGA1,ortholog_one2one,ENSGALG00000039658,GGA1,ortholog_one2one,ENSG00000100083,GGA1,ortholog_one2one,ENSMUSG00000033128,Gga1,ortholog_one2one
ENSVKKG00000010980,,ENSCPBG00000007962,,ortholog_one2one,ENSCPRG00005003531,,ortholog_one2one,ENSGALG00000035996,COX6C,ortholog_one2one,,,,,,
ENSVKKG00000017217,CD47,ENSCPBG00000004681,CD47,ortholog_one2one,ENSCPRG00005010360,CD47,ortholog_one2one,ENSGALG00000015355,CD47,ortholog_one2one,ENSG00000196776,CD47,ortholog_one2one,ENSMUSG00000055447,Cd47,ortholog_one2one
ENSVKKG00000012346,PAX7,ENSCPBG00000010210,PAX7,ortholog_one2one,ENSCPRG00005017654,PAX7,ortholog_one2one,ENSGALG00000043204,PAX7,ortholog_one2one,ENSG00000009709,PAX7,ortholog_one2one,ENSMUSG00000028736,Pax7,ortholog_one2one
ENSVKKG00000014714,CFL1,ENSCPBG00000023392,CFL1,ortholog_one2one,,,,,,,ENSG00000172757,CFL1,ortholog_one2one,ENSMUSG00000056201,Cfl1,ortholog_one2one
ENSVKKG00000012678,TMEM59L,ENSCPBG00000012910,TMEM59L,ortholog_one2one,,,,ENSGALG00000021620,TMEM59L,ortholog_one2one,ENSG00000105696,TMEM59L,ortholog_one2one,ENSMUSG00000035964,Tmem59l,ortholog_one2one
ENSVKKG00000005011,,ENSCPBG00000024688,,ortholog_one2one,ENSCPRG00005013449,,ortholog_one2one,,,,,,,,,
ENSVKKG00000011748,,ENSCPBG00000027657,,ortholog_one2many,ENSCPRG00005007463,,ortholog_one2many,ENSGALG00000027151,FKBP1A,ortholog_one2many,"{'ENSG00000198225', 'ENSG00000088832'}","{'FKBP1C', 'FKBP1A'}",ortholog_many2many,ENSMUSG00000032966,Fkbp1a,ortholog_one2many
ENSVKKG00000014565,PSMD7,ENSCPBG00000027027,PSMD7,ortholog_one2one,ENSCPRG00005008535,PSMD7,ortholog_one2one,ENSGALG00000000707,PSMD7,ortholog_one2one,ENSG00000103035,PSMD7,ortholog_one2one,ENSMUSG00000039067,Psmd7,ortholog_one2one
ENSVKKG00000018430,FGFR1OP2,ENSCPBG00000023106,FGFR1OP2,ortholog_one2one,ENSCPRG00005004865,FGFR1OP2,ortholog_one2one,ENSGALG00000014084,FGFR1OP2,ortholog_one2one,ENSG00000111790,FGFR1OP2,ortholog_one2one,ENSMUSG00000040242,Fgfr1op2,ortholog_one2one
ENSVKKG00000007335,,ENSCPBG00000002437,,ortholog_one2one,ENSCPRG00005014138,,ortholog_one2one,ENSGALG00000025773,,ortholog_one2one,,,,ENSMUSG00000062753,AI413582,ortholog_one2one
ENSVKKG00000005673,DDX1,ENSCPBG00000013330,DDX1,ortholog_one2one,ENSCPRG00005005666,DDX1,ortholog_one2one,ENSGALG00000016461,DDX1,ortholog_one2one,ENSG00000079785,DDX1,ortholog_one2one,ENSMUSG00000037149,Ddx1,ortholog_one2one
ENSVKKG00000017235,,ENSCPBG00000004109,ABI3BP,ortholog_one2one,,,,"{'ENSGALG00000049529', 'ENSGALG00000015307'}",,ortholog_one2many,ENSG00000154175,ABI3BP,ortholog_one2one,ENSMUSG00000035258,Abi3bp,ortholog_one2one
ENSVKKG00000009630,ECHDC3,ENSCPBG00000027831,ECHDC3,ortholog_one2one,ENSCPRG00005000889,ECHDC3,ortholog_one2one,ENSGALG00000006690,ECHDC3,ortholog_one2one,ENSG00000134463,ECHDC3,ortholog_one2one,ENSMUSG00000039063,Echdc3,ortholog_one2one
ENSVKKG00000014393,LDB1,ENSCPBG00000005401,LDB1,ortholog_one2one,ENSCPRG00005013215,LDB1,ortholog_one2one,ENSGALG00000007641,LDB1,ortholog_one2one,ENSG00000198728,LDB1,ortholog_one2one,ENSMUSG00000025223,Ldb1,ortholog_one2one
ENSVKKG00000002851,,ENSCPBG00000010835,,ortholog_one2one,ENSCPRG00005018333,,ortholog_one2one,ENSGALG00000009292,,ortholog_one2one,"{'ENSG00000205669', 'ENSG00000177465', 'ENSG00000184227', 'ENSG00000119673'}","{'ACOT4', 'ACOT2', 'ACOT1', 'ACOT6'}",ortholog_one2many,"{'ENSMUSG00000043487', 'ENSMUSG00000052392', 'ENSMUSG00000021228', 'ENSMUSG00000072949', 'ENSMUSG00000021226', 'ENSMUSG00000113475', 'ENSMUSG00000042540'}","{'Acot3', 'Acot1', 'Acot4', 'Acot2', 'Gm49366', 'Acot6', 'Acot5'}",ortholog_one2many
ENSVKKG00000004035,,ENSCPBG00000027007,CTSZ,ortholog_one2many,ENSCPRG00005005179,CTSZ,ortholog_one2many,ENSGALG00000007462,CTSZ,ortholog_one2many,ENSG00000101160,CTSZ,ortholog_one2many,ENSMUSG00000016256,Ctsz,ortholog_one2many
ENSVKKG00000015473,THYN1,ENSCPBG00000017796,THYN1,ortholog_one2one,ENSCPRG00005002659,THYN1,ortholog_one2one,ENSGALG00000001529,THYN1,ortholog_one2one,ENSG00000151500,THYN1,ortholog_one2one,ENSMUSG00000035443,Thyn1,ortholog_one2one
ENSVKKG00000009776,SF3B1,ENSCPBG00000021902,SF3B1,ortholog_one2one,ENSCPRG00005009298,SF3B1,ortholog_one2one,ENSGALG00000008038,SF3B1,ortholog_one2one,ENSG00000115524,SF3B1,ortholog_one2one,ENSMUSG00000025982,Sf3b1,ortholog_one2one
ENSVKKG00000017637,SOCS6,ENSCPBG00000028427,SOCS6,ortholog_one2one,ENSCPRG00005005997,SOCS6,ortholog_one2one,ENSGALG00000013731,SOCS6,ortholog_one2one,ENSG00000170677,SOCS6,ortholog_one2one,ENSMUSG00000056153,Socs6,ortholog_one2one
ENSVKKG00000015231,KCNJ14,ENSCPBG00000018268,KCNJ14,ortholog_one2one,,,,,,,ENSG00000182324,KCNJ14,ortholog_one2one,ENSMUSG00000058743,Kcnj14,ortholog_one2one
ENSVKKG00000014288,RRP12,ENSCPBG00000011935,RRP12,ortholog_one2one,"{'ENSCPRG00005011028', 'ENSCPRG00005013313'}",,ortholog_one2many,ENSGALG00000041331,RRP12,ortholog_one2one,ENSG00000052749,RRP12,ortholog_one2one,ENSMUSG00000035049,Rrp12,ortholog_one2one
ENSVKKG00000008991,SNORD63,,,,,,,,,,ENSG00000206989,SNORD63,ortholog_one2one,ENSMUSG00000065904,Gm26109,ortholog_one2one
ENSVKKG00000010107,,ENSCPBG00000017092,,ortholog_one2one,,,,ENSGALG00000030718,,ortholog_one2one,,,,"{'ENSMUSG00000041718', 'ENSMUSG00000031286'}","{'Glt28d2', 'Alg13'}",ortholog_one2many
ENSVKKG00000007908,,,,,,,,ENSGALG00000041030,PCBP2,ortholog_one2one,ENSG00000197111,PCBP2,ortholog_one2one,ENSMUSG00000056851,Pcbp2,ortholog_one2one
ENSVKKG00000005024,PRDX4,ENSCPBG00000006704,PRDX4,ortholog_one2one,ENSCPRG00005003960,PRDX4,ortholog_one2one,ENSGALG00000016357,PRDX4,ortholog_one2one,ENSG00000123131,PRDX4,ortholog_one2one,ENSMUSG00000025289,Prdx4,ortholog_one2one
ENSVKKG00000010026,UBAC2,ENSCPBG00000018060,UBAC2,ortholog_one2one,ENSCPRG00005017856,UBAC2,ortholog_one2one,ENSGALG00000016880,UBAC2,ortholog_one2one,ENSG00000134882,UBAC2,ortholog_one2one,ENSMUSG00000041765,Ubac2,ortholog_one2one
ENSVKKG00000013374,U2,,,,,,,,,,ENSG00000253099,RNU2-60P,ortholog_one2one,,,
ENSVKKG00000013385,RBM38,ENSCPBG00000024059,RBM38,ortholog_one2one,ENSCPRG00005005027,RBM38,ortholog_one2one,ENSGALG00000026081,RBM38,ortholog_one2one,ENSG00000132819,RBM38,ortholog_one2one,ENSMUSG00000027510,Rbm38,ortholog_one2one
ENSVKKG00000017881,KIAA1217,ENSCPBG00000015300,KIAA1217,ortholog_one2one,ENSCPRG00005008763,KIAA1217,ortholog_one2one,ENSGALG00000007766,KIAA1217,ortholog_one2one,ENSG00000120549,KIAA1217,ortholog_one2one,ENSMUSG00000036617,Etl4,ortholog_one2one
ENSVKKG00000006295,PRKAB1,ENSCPBG00000012643,PRKAB1,ortholog_one2one,ENSCPRG00005006365,PRKAB1,ortholog_one2one,ENSGALG00000007373,PRKAB1,ortholog_one2one,ENSG00000111725,PRKAB1,ortholog_one2one,ENSMUSG00000029513,Prkab1,ortholog_one2one
ENSVKKG00000018255,CERS6,ENSCPBG00000007053,CERS6,ortholog_one2one,ENSCPRG00005015825,CERS6,ortholog_one2one,ENSGALG00000010902,CERS6,ortholog_one2one,ENSG00000172292,CERS6,ortholog_one2one,ENSMUSG00000027035,Cers6,ortholog_one2one
ENSVKKG00000002779,HACD1,ENSCPBG00000015032,HACD1,ortholog_one2one,ENSCPRG00005011207,HACD1,ortholog_one2one,ENSGALG00000008659,HACD1,ortholog_one2one,ENSG00000165996,HACD1,ortholog_one2one,ENSMUSG00000063275,Hacd1,ortholog_one2one
ENSVKKG00000015287,ING3,ENSCPBG00000008307,ING3,ortholog_one2one,ENSCPRG00005010662,ING3,ortholog_one2one,ENSGALG00000009023,ING3,ortholog_one2one,ENSG00000071243,ING3,ortholog_one2one,ENSMUSG00000029670,Ing3,ortholog_one2one
ENSVKKG00000008109,MC4R,ENSCPBG00000000647,MC4R,ortholog_one2one,,,,ENSGALG00000012907,MC4R,ortholog_one2one,ENSG00000166603,MC4R,ortholog_one2one,ENSMUSG00000047259,Mc4r,ortholog_one2one
ENSVKKG00000012129,DARS2,ENSCPBG00000014727,DARS2,ortholog_one2one,ENSCPRG00005005243,DARS2,ortholog_one2one,ENSGALG00000023749,DARS2,ortholog_one2one,ENSG00000117593,DARS2,ortholog_one2one,ENSMUSG00000026709,Dars2,ortholog_one2one
ENSVKKG00000001018,,"{'ENSCPBG00000007587', 'ENSCPBG00000007583'}",,ortholog_many2many,ENSCPRG00005006503,CCDC157,ortholog_one2many,ENSGALG00000007907,CCDC157,ortholog_one2many,ENSG00000187860,CCDC157,ortholog_one2many,ENSMUSG00000051427,Ccdc157,ortholog_one2many
ENSVKKG00000009876,TFDP1,ENSCPBG00000013975,TFDP1,ortholog_one2one,ENSCPRG00005016290,TFDP1,ortholog_one2one,ENSGALG00000016823,TFDP1,ortholog_one2one,ENSG00000198176,TFDP1,ortholog_one2one,ENSMUSG00000038482,Tfdp1,ortholog_one2one
ENSVKKG00000011992,BRINP2,ENSCPBG00000014554,BRINP2,ortholog_one2one,ENSCPRG00005006081,BRINP2,ortholog_one2one,ENSGALG00000004448,BRINP2,ortholog_one2one,ENSG00000198797,BRINP2,ortholog_one2one,ENSMUSG00000004031,Brinp2,ortholog_one2one
ENSVKKG00000012609,,ENSCPBG00000024447,WBP1,ortholog_one2one,,,,ENSGALG00000049426,WBP1,ortholog_one2one,ENSG00000239779,WBP1,ortholog_one2one,ENSMUSG00000030035,Wbp1,ortholog_one2one
ENSVKKG00000017804,BGN,,,,,,,,,,ENSG00000182492,BGN,ortholog_one2one,ENSMUSG00000031375,Bgn,ortholog_one2one
ENSVKKG00000013038,LOXL2,ENSCPBG00000002524,LOXL2,ortholog_one2one,ENSCPRG00005014244,LOXL2,ortholog_one2one,ENSGALG00000000402,LOXL2,ortholog_one2one,ENSG00000134013,LOXL2,ortholog_one2one,ENSMUSG00000034205,Loxl2,ortholog_one2one
ENSVKKG00000015519,DENR,ENSCPBG00000026018,DENR,ortholog_one2one,ENSCPRG00005012005,DENR,ortholog_one2one,ENSGALG00000003795,DENR,ortholog_one2one,ENSG00000139726,DENR,ortholog_one2one,ENSMUSG00000023106,Denr,ortholog_one2one
ENSVKKG00000002118,HOOK3,ENSCPBG00000027530,HOOK3,ortholog_one2one,ENSCPRG00005014620,HOOK3,ortholog_one2one,ENSGALG00000015390,HOOK3,ortholog_one2one,ENSG00000168172,HOOK3,ortholog_one2one,ENSMUSG00000037234,Hook3,ortholog_one2one
ENSVKKG00000003110,,ENSCPBG00000011907,,ortholog_one2one,,,,ENSGALG00000037671,,ortholog_one2one,,,,,,
ENSVKKG00000014259,GOSR1,ENSCPBG00000020045,GOSR1,ortholog_one2one,ENSCPRG00005014009,GOSR1,ortholog_one2one,ENSGALG00000004326,GOSR1,ortholog_one2one,ENSG00000108587,GOSR1,ortholog_one2one,ENSMUSG00000010392,Gosr1,ortholog_one2one
ENSVKKG00000010021,MZT1,ENSCPBG00000010343,MZT1,ortholog_one2one,ENSCPRG00005018691,MZT1,ortholog_one2one,ENSGALG00000016932,MZT1,ortholog_one2one,ENSG00000204899,MZT1,ortholog_one2one,ENSMUSG00000033186,Mzt1,ortholog_one2one
ENSVKKG00000004915,ASB10,ENSCPBG00000012197,ASB10,ortholog_one2one,ENSCPRG00005000296,ASB10,ortholog_one2one,ENSGALG00000032845,ASB10,ortholog_one2one,ENSG00000146926,ASB10,ortholog_one2one,ENSMUSG00000038204,Asb10,ortholog_one2one
ENSVKKG00000010691,ZNF804A,ENSCPBG00000001284,ZNF804A,ortholog_one2one,ENSCPRG00005012383,ZNF804A,ortholog_one2one,ENSGALG00000023886,ZNF804A,ortholog_one2one,ENSG00000170396,ZNF804A,ortholog_one2one,ENSMUSG00000070866,Zfp804a,ortholog_one2one
ENSVKKG00000015446,NKX6-3,ENSCPBG00000002892,NKX6-3,ortholog_one2one,ENSCPRG00005000634,NKX6-3,ortholog_one2one,ENSGALG00000018503,NKX6-3,ortholog_one2one,ENSG00000165066,NKX6-3,ortholog_one2one,ENSMUSG00000063672,Nkx6-3,ortholog_one2one
ENSVKKG00000017111,SERPIND1,ENSCPBG00000010461,SERPIND1,ortholog_one2one,ENSCPRG00005001299,SERPIND1,ortholog_one2one,ENSGALG00000039239,SERPIND1,ortholog_one2one,ENSG00000099937,SERPIND1,ortholog_one2one,ENSMUSG00000022766,Serpind1,ortholog_one2one
ENSVKKG00000002092,,,,,,,,"{'ENSGALG00000048031', 'ENSGALG00000047550', 'ENSGALG00000054546', 'ENSGALG00000045327', 'ENSGALG00000044298', 'ENSGALG00000046715', 'ENSGALG00000047472', 'ENSGALG00000049871', 'ENSGALG00000053674', 'ENSGALG00000053164', 'ENSGALG00000053434', 'ENSGALG00000053907', 'ENSGALG00000050611', 'ENSGALG00000047355'}",,ortholog_one2many,,,,,,
ENSVKKG00000005717,LRATD1,ENSCPBG00000013990,LRATD1,ortholog_one2one,,,,ENSGALG00000016459,LRATD1,ortholog_one2one,ENSG00000162981,LRATD1,ortholog_one2one,ENSMUSG00000020607,Lratd1,ortholog_one2one
ENSVKKG00000013622,TNS4,ENSCPBG00000005006,TNS4,ortholog_one2one,ENSCPRG00005003064,TNS4,ortholog_one2one,ENSGALG00000028308,TNS4,ortholog_one2one,ENSG00000131746,TNS4,ortholog_one2one,ENSMUSG00000017607,Tns4,ortholog_one2one
ENSVKKG00000012037,,ENSCPBG00000014230,,ortholog_one2one,ENSCPRG00005005730,,ortholog_one2one,ENSGALG00000010818,PLPP3,ortholog_one2one,"{'ENSG00000162407', 'ENSG00000284686'}","{'AC119674.2', 'PLPP3'}",ortholog_one2many,ENSMUSG00000028517,Plpp3,ortholog_one2one
ENSVKKG00000004038,ULK3,ENSCPBG00000002736,,ortholog_one2one,,,,,,,ENSG00000140474,ULK3,ortholog_one2one,ENSMUSG00000032308,Ulk3,ortholog_one2one
ENSVKKG00000007916,ELAVL1,ENSCPBG00000017097,ELAVL1,ortholog_one2one,ENSCPRG00005012995,ELAVL1,ortholog_one2one,ENSGALG00000000726,ELAVL1,ortholog_one2one,ENSG00000066044,ELAVL1,ortholog_one2one,ENSMUSG00000040028,Elavl1,ortholog_one2one
ENSVKKG00000018387,,ENSCPBG00000018886,MTMR7,ortholog_one2many,ENSCPRG00005010799,MTMR7,ortholog_one2many,ENSGALG00000036021,MTMR7,ortholog_one2many,ENSG00000003987,MTMR7,ortholog_one2many,ENSMUSG00000039431,Mtmr7,ortholog_one2many
ENSVKKG00000010232,,ENSCPBG00000010353,,ortholog_one2many,ENSCPRG00005007041,,ortholog_one2many,ENSGALG00000016648,,ortholog_one2many,ENSG00000006756,ARSD,ortholog_one2many,,,
ENSVKKG00000016068,C1orf158,,,,ENSCPRG00005000140,C1orf158,ortholog_one2one,ENSGALG00000004102,C1orf158,ortholog_one2one,ENSG00000157330,C1orf158,ortholog_one2one,ENSMUSG00000028589,1700012P22Rik,ortholog_one2one
ENSVKKG00000005697,TIAL1,ENSCPBG00000001103,TIAL1,ortholog_one2one,ENSCPRG00005010488,TIAL1,ortholog_one2one,ENSGALG00000009427,TIAL1,ortholog_one2one,ENSG00000151923,TIAL1,ortholog_one2one,ENSMUSG00000030846,Tial1,ortholog_one2one
ENSVKKG00000010239,SORL1,ENSCPBG00000014172,SORL1,ortholog_one2one,ENSCPRG00005002863,SORL1,ortholog_one2one,ENSGALG00000006598,SORL1,ortholog_one2one,ENSG00000137642,SORL1,ortholog_one2one,ENSMUSG00000049313,Sorl1,ortholog_one2one
ENSVKKG00000007139,,ENSCPBG00000015731,,ortholog_one2one,"{'ENSCPRG00005016571', 'ENSCPRG00005016574'}",,ortholog_one2many,ENSGALG00000005977,,ortholog_one2one,,,,,,
ENSVKKG00000005163,,ENSCPBG00000028261,,ortholog_one2many,ENSCPRG00005000234,,ortholog_one2many,ENSGALG00000002431,,ortholog_one2many,,,,,,
ENSVKKG00000001695,ENTPD1,ENSCPBG00000012386,ENTPD1,ortholog_one2one,,,,ENSGALG00000007078,ENTPD1,ortholog_one2one,ENSG00000138185,ENTPD1,ortholog_one2one,ENSMUSG00000048120,Entpd1,ortholog_one2one
ENSVKKG00000010604,RNF20,ENSCPBG00000009501,RNF20,ortholog_one2one,ENSCPRG00005014930,RNF20,ortholog_one2one,ENSGALG00000015548,RNF20,ortholog_one2one,ENSG00000155827,RNF20,ortholog_one2one,ENSMUSG00000028309,Rnf20,ortholog_one2one
