source,term_name,term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
REAC,Cellular responses to stress,REAC:R-HSA-2262752,FALSE,4.83E-08,7.316442104,778,786,106,10790,"ENSG00000243708,ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000198033,ENSG00000160691,ENSG00000080546,ENSG00000130766,ENSG00000163631,ENSG00000141503,ENSG00000154310,ENSG00000109332,ENSG00000112715,ENSG00000124789,ENSG00000126883,ENSG00000131508,ENSG00000137267,ENSG00000137285,ENSG00000163041,ENSG00000168148,ENSG00000171855,ENSG00000183598,ENSG00000184260,ENSG00000196313,ENSG00000197061,ENSG00000203811,ENSG00000203852,ENSG00000246705,ENSG00000270882,ENSG00000272391,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000081189,ENSG00000101162,ENSG00000108984,ENSG00000109971,ENSG00000116809,ENSG00000135766,ENSG00000135940,ENSG00000136810,ENSG00000140403,ENSG00000147604,ENSG00000149273,ENSG00000156508,ENSG00000166441,ENSG00000166484,ENSG00000177954,ENSG00000188486,ENSG00000188536,ENSG00000197756,ENSG00000198755,ENSG00000198918,ENSG00000206172,ENSG00000222028,ENSG00000243910,ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000089009,ENSG00000105372,ENSG00000116251,ENSG00000122026,ENSG00000122406,ENSG00000127184,ENSG00000129824,ENSG00000130255,ENSG00000134419,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000148303,ENSG00000156482,ENSG00000158406,ENSG00000162244,ENSG00000163682,ENSG00000168028,ENSG00000182899,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197728,ENSG00000197837,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000231500,ENSG00000265681,ENSG00000270276,ENSG00000273542,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278637,ENSG00000278828,ENSG00000280969,ENSG00000286522,ENSG00000287080"
REAC,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,REAC:R-HSA-198933,FALSE,1.07E-07,6.970215016,183,786,40,10790,"ENSG00000211660,ENSG00000211666,ENSG00000211668,ENSG00000278196,ENSG00000211790,ENSG00000211937,ENSG00000274576,ENSG00000211658,ENSG00000211659,ENSG00000211663,ENSG00000211673,ENSG00000076662,ENSG00000125730,ENSG00000185885,ENSG00000211956,ENSG00000211959,ENSG00000224373,ENSG00000105366,ENSG00000105383,ENSG00000105492,ENSG00000129450,ENSG00000142512,ENSG00000161640,ENSG00000168995,ENSG00000186074,ENSG00000254521,ENSG00000268500,ENSG00000125498,ENSG00000167633,ENSG00000170909,ENSG00000189013,ENSG00000240403,ENSG00000243772,ENSG00000026751,ENSG00000091972,ENSG00000158473,ENSG00000158477,ENSG00000158481,ENSG00000158485,ENSG00000162739"
REAC,Epigenetic regulation of gene expression,REAC:R-HSA-212165,FALSE,1.26E-07,6.901117879,147,786,35,10790,"ENSG00000075624,ENSG00000163041,ENSG00000183598,ENSG00000184260,ENSG00000197061,ENSG00000203811,ENSG00000203852,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000088305,ENSG00000111358,ENSG00000188486,ENSG00000158406,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278637,ENSG00000278828,ENSG00000286522,ENSG00000287080"
REAC,Hemostasis,REAC:R-HSA-109582,FALSE,1.56E-07,6.805945149,672,786,94,10790,"ENSG00000211660,ENSG00000211666,ENSG00000211668,ENSG00000278196,ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000181104,ENSG00000198033,ENSG00000124491,ENSG00000160691,ENSG00000211937,ENSG00000274576,ENSG00000163631,ENSG00000163686,ENSG00000198668,ENSG00000211658,ENSG00000211659,ENSG00000211663,ENSG00000211673,ENSG00000075624,ENSG00000079385,ENSG00000086548,ENSG00000089012,ENSG00000103496,ENSG00000105388,ENSG00000108518,ENSG00000124467,ENSG00000124469,ENSG00000155657,ENSG00000170848,ENSG00000170956,ENSG00000183668,ENSG00000198053,ENSG00000204941,ENSG00000211956,ENSG00000211959,ENSG00000221826,ENSG00000221878,ENSG00000224373,ENSG00000231924,ENSG00000242221,ENSG00000243130,ENSG00000243137,ENSG00000007908,ENSG00000055955,ENSG00000112715,ENSG00000121879,ENSG00000122194,ENSG00000127920,ENSG00000127928,ENSG00000137267,ENSG00000137285,ENSG00000140678,ENSG00000163041,ENSG00000164924,ENSG00000166401,ENSG00000167083,ENSG00000171855,ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000242616,ENSG00000100678,ENSG00000101162,ENSG00000105695,ENSG00000118513,ENSG00000121410,ENSG00000143278,ENSG00000150630,ENSG00000162897,ENSG00000174996,ENSG00000196262,ENSG00000196415,ENSG00000211899,ENSG00000213931,ENSG00000243910,ENSG00000066294,ENSG00000116824,ENSG00000117091,ENSG00000122223,ENSG00000197153,ENSG00000197409,ENSG00000261371,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278828,ENSG00000286522,ENSG00000287080"
REAC,Cellular response to starvation,REAC:R-HSA-9711097,FALSE,2.14E-07,6.668678243,157,786,36,10790,"ENSG00000080546,ENSG00000130766,ENSG00000147604,ENSG00000149273,ENSG00000166441,ENSG00000177954,ENSG00000197756,ENSG00000198755,ENSG00000198918,ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000089009,ENSG00000105372,ENSG00000116251,ENSG00000122026,ENSG00000122406,ENSG00000129824,ENSG00000130255,ENSG00000134419,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000148303,ENSG00000156482,ENSG00000162244,ENSG00000163682,ENSG00000168028,ENSG00000182899,ENSG00000197728,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000231500,ENSG00000265681,ENSG00000280969"
REAC,Estrogen-dependent gene expression,REAC:R-HSA-9018519,FALSE,6.26E-07,6.203176563,148,786,34,10790,"ENSG00000140332,ENSG00000163041,ENSG00000183598,ENSG00000184260,ENSG00000197061,ENSG00000203811,ENSG00000203852,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000118513,ENSG00000188486,ENSG00000158406,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278637,ENSG00000278828,ENSG00000286522,ENSG00000287080"
REAC,Packaging Of Telomere Ends,REAC:R-HSA-171306,FALSE,7.93E-07,6.100711399,52,786,19,10790,"ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Activation of AMPK downstream of NMDARs,REAC:R-HSA-9619483,FALSE,8.53E-07,6.068804541,28,786,14,10790,"ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000198033,ENSG00000106617,ENSG00000115592,ENSG00000181929,ENSG00000198668,ENSG00000137267,ENSG00000137285,ENSG00000101162,ENSG00000243910"
REAC,Metallothioneins bind metals,REAC:R-HSA-5661231,FALSE,1.40111E-06,5.853527038,11,786,9,10790,"ENSG00000087250,ENSG00000102891,ENSG00000125144,ENSG00000125148,ENSG00000169688,ENSG00000169715,ENSG00000187193,ENSG00000198417,ENSG00000205362"
REAC,Depyrimidination,REAC:R-HSA-73928,FALSE,1.89347E-06,5.72274256,60,786,20,10790,"ENSG00000129071,ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,REAC:R-HSA-110328,FALSE,1.89347E-06,5.72274256,60,786,20,10790,"ENSG00000129071,ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Cleavage of the damaged pyrimidine ,REAC:R-HSA-110329,FALSE,1.89347E-06,5.72274256,60,786,20,10790,"ENSG00000129071,ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Recognition and association of DNA glycosylase with site containing an affected purine,REAC:R-HSA-110330,FALSE,2.36364E-06,5.626418396,55,786,19,10790,"ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Depurination,REAC:R-HSA-73927,FALSE,2.36364E-06,5.626418396,55,786,19,10790,"ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Cleavage of the damaged purine,REAC:R-HSA-110331,FALSE,2.36364E-06,5.626418396,55,786,19,10790,"ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Regulation of expression of SLITs and ROBOs,REAC:R-HSA-9010553,FALSE,2.54563E-06,5.594205234,171,786,36,10790,"ENSG00000114503,ENSG00000147604,ENSG00000149273,ENSG00000166441,ENSG00000177954,ENSG00000197756,ENSG00000198755,ENSG00000198918,ENSG00000222028,ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000089009,ENSG00000105372,ENSG00000116251,ENSG00000122026,ENSG00000122406,ENSG00000129824,ENSG00000130255,ENSG00000134419,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000148303,ENSG00000156482,ENSG00000162244,ENSG00000163682,ENSG00000168028,ENSG00000182899,ENSG00000197728,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000231500,ENSG00000265681,ENSG00000280969"
REAC,"Base-Excision Repair, AP Site Formation",REAC:R-HSA-73929,FALSE,2.62705E-06,5.580531873,61,786,20,10790,"ENSG00000129071,ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Cellular Senescence,REAC:R-HSA-2559583,FALSE,2.71227E-06,5.566666572,195,786,39,10790,"ENSG00000141503,ENSG00000154310,ENSG00000163041,ENSG00000168148,ENSG00000171855,ENSG00000183598,ENSG00000184260,ENSG00000197061,ENSG00000203811,ENSG00000203852,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000108984,ENSG00000136810,ENSG00000166484,ENSG00000188486,ENSG00000158406,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278637,ENSG00000278828,ENSG00000286522,ENSG00000287080"
REAC,Assembly of the pre-replicative complex,REAC:R-HSA-68867,FALSE,3.84478E-06,5.415128463,143,786,32,10790,"ENSG00000163041,ENSG00000183598,ENSG00000184260,ENSG00000197061,ENSG00000203811,ENSG00000203852,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278637,ENSG00000278828,ENSG00000286522,ENSG00000287080"
REAC,M Phase,REAC:R-HSA-68886,FALSE,3.89738E-06,5.409227199,408,786,63,10790,"ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000198033,ENSG00000103995,ENSG00000175470,ENSG00000221914,ENSG00000115163,ENSG00000116127,ENSG00000124789,ENSG00000126883,ENSG00000136861,ENSG00000137267,ENSG00000137285,ENSG00000163041,ENSG00000168148,ENSG00000183598,ENSG00000184260,ENSG00000186298,ENSG00000196313,ENSG00000197061,ENSG00000203811,ENSG00000203852,ENSG00000246705,ENSG00000270882,ENSG00000272391,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000101162,ENSG00000106477,ENSG00000136824,ENSG00000156970,ENSG00000174799,ENSG00000174903,ENSG00000175279,ENSG00000175334,ENSG00000177954,ENSG00000188486,ENSG00000222028,ENSG00000243910,ENSG00000158406,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278637,ENSG00000278828,ENSG00000286522,ENSG00000287080"
REAC,SUMOylation of chromatin organization proteins,REAC:R-HSA-4551638,FALSE,1.20804E-05,4.917918457,66,786,20,10790,"ENSG00000124789,ENSG00000126883,ENSG00000196313,ENSG00000197061,ENSG00000270882,ENSG00000272391,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000184900,ENSG00000188612,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Post-chaperonin tubulin folding pathway,REAC:R-HSA-389977,FALSE,1.2923E-05,4.888635185,24,786,12,10790,"ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000198033,ENSG00000137267,ENSG00000137285,ENSG00000284770,ENSG00000285053,ENSG00000101162,ENSG00000243910"
REAC,Inhibition of DNA recombination at telomere,REAC:R-HSA-9670095,FALSE,1.60601E-05,4.794252013,67,786,20,10790,"ENSG00000163041,ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Signaling by ROBO receptors,REAC:R-HSA-376176,FALSE,1.92776E-05,4.714947859,217,786,40,10790,"ENSG00000070087,ENSG00000108518,ENSG00000114503,ENSG00000147604,ENSG00000149273,ENSG00000166441,ENSG00000177954,ENSG00000187323,ENSG00000196405,ENSG00000197756,ENSG00000198755,ENSG00000198918,ENSG00000222028,ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000089009,ENSG00000105372,ENSG00000116251,ENSG00000122026,ENSG00000122406,ENSG00000129824,ENSG00000130255,ENSG00000134419,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000148303,ENSG00000156482,ENSG00000162244,ENSG00000163682,ENSG00000168028,ENSG00000182899,ENSG00000197728,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000231500,ENSG00000265681,ENSG00000280969"
REAC,ESR-mediated signaling,REAC:R-HSA-8939211,FALSE,1.92776E-05,4.714947859,217,786,40,10790,"ENSG00000198668,ENSG00000121879,ENSG00000127920,ENSG00000127928,ENSG00000140332,ENSG00000163041,ENSG00000167083,ENSG00000183598,ENSG00000184260,ENSG00000197061,ENSG00000203811,ENSG00000203852,ENSG00000242616,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000118513,ENSG00000188486,ENSG00000158406,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278637,ENSG00000278828,ENSG00000286522,ENSG00000287080"
REAC,Response to metal ions,REAC:R-HSA-5660526,FALSE,4.17223E-05,4.379631967,14,786,9,10790,"ENSG00000087250,ENSG00000102891,ENSG00000125144,ENSG00000125148,ENSG00000169688,ENSG00000169715,ENSG00000187193,ENSG00000198417,ENSG00000205362"
REAC,Major pathway of rRNA processing in the nucleolus and cytosol,REAC:R-HSA-6791226,FALSE,4.67308E-05,4.330397022,182,786,35,10790,"ENSG00000132603,ENSG00000147604,ENSG00000149273,ENSG00000166441,ENSG00000177954,ENSG00000197756,ENSG00000198755,ENSG00000198918,ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000089009,ENSG00000105372,ENSG00000116251,ENSG00000122026,ENSG00000122406,ENSG00000129824,ENSG00000130255,ENSG00000134419,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000148303,ENSG00000156482,ENSG00000162244,ENSG00000163682,ENSG00000168028,ENSG00000182899,ENSG00000197728,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000231500,ENSG00000265681,ENSG00000280969"
REAC,Translocation of SLC2A4 (GLUT4) to the plasma membrane,REAC:R-HSA-1445148,FALSE,6.09996E-05,4.214672932,72,786,20,10790,"ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000198033,ENSG00000106617,ENSG00000115592,ENSG00000181929,ENSG00000198668,ENSG00000075624,ENSG00000103496,ENSG00000184009,ENSG00000134308,ENSG00000137267,ENSG00000137285,ENSG00000164924,ENSG00000166913,ENSG00000101162,ENSG00000243910"
REAC,DNA Replication Pre-Initiation,REAC:R-HSA-69002,FALSE,6.49809E-05,4.187214316,160,786,32,10790,"ENSG00000163041,ENSG00000183598,ENSG00000184260,ENSG00000197061,ENSG00000203811,ENSG00000203852,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000158406,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000273983,ENSG00000274750,ENSG00000275379,ENSG00000275714,ENSG00000277775,ENSG00000278637,ENSG00000278828,ENSG00000286522,ENSG00000287080"
REAC,RHO GTPases activate IQGAPs,REAC:R-HSA-5626467,FALSE,7.3436E-05,4.134090924,32,786,13,10790,"ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000198033,ENSG00000198668,ENSG00000075624,ENSG00000184009,ENSG00000137267,ENSG00000137285,ENSG00000101162,ENSG00000243910"
REAC,Deposition of new CENPA-containing nucleosomes at the centromere,REAC:R-HSA-606279,FALSE,7.83592E-05,4.105909873,73,786,20,10790,"ENSG00000115163,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000175279,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,Nucleosome assembly,REAC:R-HSA-774815,FALSE,7.83592E-05,4.105909873,73,786,20,10790,"ENSG00000115163,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000175279,ENSG00000188486,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,SARS-CoV-2 modulates host translation machinery,REAC:R-HSA-9754678,FALSE,0.000181365,3.741446669,51,786,16,10790,"ENSG00000149273,ENSG00000177954,ENSG00000008988,ENSG00000105372,ENSG00000129824,ENSG00000134419,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000143977,ENSG00000168028,ENSG00000182004,ENSG00000197728,ENSG00000198034,ENSG00000231500,ENSG00000280969"
REAC,rRNA processing in the nucleus and cytosol,REAC:R-HSA-8868773,FALSE,0.000182539,3.738644727,192,786,35,10790,"ENSG00000132603,ENSG00000147604,ENSG00000149273,ENSG00000166441,ENSG00000177954,ENSG00000197756,ENSG00000198755,ENSG00000198918,ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000089009,ENSG00000105372,ENSG00000116251,ENSG00000122026,ENSG00000122406,ENSG00000129824,ENSG00000130255,ENSG00000134419,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000148303,ENSG00000156482,ENSG00000162244,ENSG00000163682,ENSG00000168028,ENSG00000182899,ENSG00000197728,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000231500,ENSG00000265681,ENSG00000280969"
REAC,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,REAC:R-HSA-190840,FALSE,0.000197458,3.704525418,20,786,10,10790,"ENSG00000075886,ENSG00000123416,ENSG00000152086,ENSG00000167552,ENSG00000167553,ENSG00000198033,ENSG00000137267,ENSG00000137285,ENSG00000101162,ENSG00000243910"
REAC,Meiotic synapsis,REAC:R-HSA-1221632,FALSE,0.000203132,3.69222102,77,786,20,10790,"ENSG00000168148,ENSG00000184260,ENSG00000197061,ENSG00000246705,ENSG00000270882,ENSG00000274618,ENSG00000275126,ENSG00000276180,ENSG00000276368,ENSG00000276966,ENSG00000277157,ENSG00000278705,ENSG00000188486,ENSG00000139351,ENSG00000158406,ENSG00000197238,ENSG00000197837,ENSG00000270276,ENSG00000273542,ENSG00000278637"
REAC,rRNA processing,REAC:R-HSA-72312,FALSE,0.000221057,3.655494883,202,786,36,10790,"ENSG00000132603,ENSG00000147604,ENSG00000149273,ENSG00000166441,ENSG00000177954,ENSG00000197756,ENSG00000198755,ENSG00000198918,ENSG00000278619,ENSG00000008988,ENSG00000063177,ENSG00000071082,ENSG00000089009,ENSG00000105372,ENSG00000116251,ENSG00000122026,ENSG00000122406,ENSG00000129824,ENSG00000130255,ENSG00000134419,ENSG00000137154,ENSG00000138326,ENSG00000140988,ENSG00000148303,ENSG00000156482,ENSG00000162244,ENSG00000163682,ENSG00000168028,ENSG00000182899,ENSG00000197728,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000231500,ENSG00000265681,ENSG00000280969"
