ref_komodo_stable_id,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_lps_4_logFC,chicken_grcg6a_lps_4_QValue,chicken_grcg6a_lps_8_logFC,chicken_grcg6a_lps_8_QValue,chicken_grcg6a_lps_24_logFC,chicken_grcg6a_lps_24_QValue,turtle_painted_stable_id,turtle_painted_name,turtle_painted_lps_4_logFC,turtle_painted_lps_4_QValue,turtle_painted_lps_8_logFC,turtle_painted_lps_8_QValue,komodo_stable_id,komodo_name,komodo_lps_4_logFC,komodo_lps_4_QValue
ENSVKKG00000010718,ENSGALG00000011104,GCG,,,,,0.871409212125801,0.123726933069747,,,,,,,,,,
ENSVKKG00000010720,ENSGALG00000042452,DPP4,,,,,1.4477136416339,0.0020351618176355,,,,,,,,,,
ENSVKKG00000010723,ENSGALG00000034297,TBX2,,,,,1.97353651321413,0.106738744263411,,,,,,,,,,
ENSVKKG00000010726,,,,,,,,,,,,,,,ENSVKKG00000010726,SLC41A2,1.03213958148941,0.130940763959054
ENSVKKG00000010729,,,,,,,,,,,,,,,ENSVKKG00000010729,CHST11,1.83556009787766,0.0345873034499109
ENSVKKG00000010742,ENSGALG00000006756,LBP,2.65323376716509,2.85284004200901e-11,2.97847007455516,3.32514438875179e-10,3.09214147603673,5.87977677979191e-05,,,,,,,,,,
ENSVKKG00000010743,ENSGALG00000016476,TTC32,,,,,1.20379087051739,0.158364944119448,,,,,,,,,,
ENSVKKG00000010745,ENSGALG00000047290,KIAA1755,2.54822471600161,5.90958319645049e-06,1.90129371130286,0.0111155090637791,,,,,,,,,,,,
ENSVKKG00000010746,ENSGALG00000016471,,0.494110513362852,0.471344204764543,,,0.886780712101236,0.0239491065160421,,,,,,,,,,
ENSVKKG00000010752,ENSGALG00000016477,WDR35,1.00821860119477,0.433551638239109,,,1.26665886334532,0.0872234076096264,,,,,,,,,,
ENSVKKG00000010764,ENSGALG00000005205,RNFT1,,,,,0.696946838063887,0.121432421294114,,,,,,,,,,
ENSVKKG00000010766,ENSGALG00000005173,TUBD1,,,,,0.943941287387852,0.203990249078162,,,,,,,,,,
ENSVKKG00000010767,ENSGALG00000005160,VMP1,0.773703131012624,0.440958422589265,,,1.14145009130414,0.0357429859128092,,,,,,,,,,
ENSVKKG00000010782,ENSGALG00000035447,,,,,,0.645320963863798,0.139527703837257,,,,,,,,,,
ENSVKKG00000010792,ENSGALG00000010537,CDKN2C,,,,,2.38468546108238,7.60153075724066e-05,,,,,,,,,,
ENSVKKG00000010795,ENSGALG00000006156,COG7,0.628192591726582,0.159559307824854,,,0.799093946866998,0.160264047793858,,,,,,,,,,
ENSVKKG00000010809,ENSGALG00000010569,TXNDC12,,,,,0.829612399752828,0.0532083275920541,,,,,,,,,,
ENSVKKG00000010812,ENSGALG00000010932,NUDT9,,,,,0.828044058672897,0.135729751225986,,,,,,,,,,
ENSVKKG00000010817,,,,,,,,,ENSCPBG00000028235,BPGM,1.63536194253945,1.0,,,,,,
ENSVKKG00000010826,ENSGALG00000013085,PTPRO,2.38306035778495,0.152750627568001,,,,,,,,,,,,,,
ENSVKKG00000010828,ENSGALG00000013091,EPS8,,,,,0.624127660980373,0.156132541833911,,,,,,,,,,
ENSVKKG00000010830,ENSGALG00000013095,DERA,,,,,0.691672088762627,0.0910225930674522,,,,,,,,,,
ENSVKKG00000010841,ENSGALG00000013097,SLC15A5,,,,,3.01765676104045,0.161108426664469,,,,,,,,,,
ENSVKKG00000010844,ENSGALG00000013098,MGST1,1.41033102701518,0.0252821904086526,1.55802506743051,0.0178657518055468,1.84038223671481,0.003025290826558,,,,,,,,,,
ENSVKKG00000010848,ENSGALG00000009085,MTMR1,0.736532797297024,0.0649634623817472,,,0.601659372939587,0.152962371171269,,,,,,,,,,
ENSVKKG00000010850,,,,,,,,,ENSCPBG00000020801,CD99L2,2.99537202507611,1.0,2.4590619165731,1.0,,,,
ENSVKKG00000010856,ENSGALG00000009063,,,,0.697205840533196,0.240315121885261,,,,,,,,,,,,
ENSVKKG00000010863,ENSGALG00000006822,PCDH19,4.2130036180839,0.0005633127765127,,,,,,,,,,,,,,
ENSVKKG00000010868,ENSGALG00000006808,TSPAN6,,,,,0.910421998171689,0.155996594836064,,,,,,,,,,
ENSVKKG00000010877,ENSGALG00000006402,NRROS,,,0.708618517384621,0.277338666862609,0.748564944204069,0.0741388101816291,,,,,,,,,,
ENSVKKG00000010883,,,,,,,,,,,,,,,ENSVKKG00000010883,,0.86210629304336,0.83035699649346
ENSVKKG00000010888,ENSGALG00000006305,DTYMK,,,,,0.678163282646101,0.123582451712901,,,,,,,,,,
ENSVKKG00000010944,ENSGALG00000015675,,,,,,0.672865509974649,0.203117754921445,,,,,,,,,,
ENSVKKG00000010948,ENSGALG00000015662,,3.99115395030866,0.0154673263294034,,,4.13084553293268,0.0024651861345678,,,,,,,,,,
ENSVKKG00000010955,ENSGALG00000015519,ROBO2,,,,,2.47369815336038,0.0332062101078465,,,,,,,,,,
ENSVKKG00000010972,,,,,,,,,ENSCPBG00000016603,IGFBP3,7.71091589628391,1.0,,,,,,
ENSVKKG00000010980,ENSGALG00000035996,COX6C,,,,,0.711051506989223,0.0821153919149451,,,,,,,,,,
ENSVKKG00000010994,,,,,,,,,ENSCPBG00000005094,PPM1K,1.96044685083408,1.0,,,,,,
ENSVKKG00000010995,,,,,,,,,,,,,,,ENSVKKG00000010995,HCK,1.38809288920435,0.0051984060246886
ENSVKKG00000011012,ENSGALG00000007161,LRRK2,0.658574435012456,0.255906629812393,,,,,,,,,,,,,,
ENSVKKG00000011051,,,,,,,,,ENSCPBG00000004907,MMRN1,3.00385707932179,1.0,1.82354886838156,1.0,,,,
ENSVKKG00000011068,,,,,,,,,,,,,,,ENSVKKG00000011068,LIPG,5.84083393024313,0.663037668694598
ENSVKKG00000011071,ENSGALG00000015496,CHMP2B,,,,,0.653420479594566,0.167849131266231,,,,,,,,,,
ENSVKKG00000011082,ENSGALG00000043399,EZH2,0.630682011329328,0.280550379561599,,,1.16504006071901,0.0015726474599839,,,,,,,ENSVKKG00000011082,EZH2,0.724643180638332,1.0
ENSVKKG00000011093,ENSGALG00000006016,PASK,,,,,2.91181190746232,0.0009653561695339,,,,,,,,,,
ENSVKKG00000011102,ENSGALG00000040298,TPK1,,,,,1.07257966385174,0.0915648429917684,,,,,,,,,,
ENSVKKG00000011106,ENSGALG00000031786,BLVRA,,,,,2.51632927690019,0.0166952145364109,,,,,,,,,,
ENSVKKG00000011109,ENSGALG00000031117,STK17A,,,,,0.915156944303489,0.0939351475638494,,,,,,,ENSVKKG00000011109,STK17A,0.949749472795684,0.733352516402566
ENSVKKG00000011176,ENSGALG00000012222,RAP1GDS1,,,,,0.657962950606577,0.106738744263411,,,,,,,,,,
ENSVKKG00000011183,ENSGALG00000012245,ADH4,,,,,0.539064488402049,0.1900158926319,,,,,,,,,,
ENSVKKG00000011227,ENSGALG00000010749,TCEANC2,0.551899012085726,0.418978132588616,,,,,ENSCPBG00000003386,TCEANC2,,,1.85044863513147,1.0,,,,
ENSVKKG00000011232,ENSGALG00000002974,SPHKAP,4.92446514264726,0.410356307599357,,,,,,,,,,,,,,
ENSVKKG00000011233,ENSGALG00000002963,PID1,1.04617826152132,0.0043342171315147,0.878876547228315,0.0695345974306228,1.00460585237947,0.0034670236848762,,,,,,,,,,
ENSVKKG00000011235,ENSGALG00000002958,DNER,,,,,6.08901234670587,0.0094385529535151,,,,,,,,,,
ENSVKKG00000011236,ENSGALG00000010761,MRPL37,,,,,0.718636223381263,0.115297464415534,,,,,,,,,,
ENSVKKG00000011245,,,,,,,,,,,,,,,ENSVKKG00000011245,C7orf25,1.21122873830888,0.223100026861043
ENSVKKG00000011259,,,,,,,,,ENSCPBG00000023870,ZBTB38,1.73155598837846,1.0,,,,,,
ENSVKKG00000011260,,,,,,,,,ENSCPBG00000023885,RASA2,1.80784209822203,1.0,1.35145173366145,1.0,,,,
ENSVKKG00000011271,ENSGALG00000010801,TMEM61,3.11315355532018,0.471612186878579,,,,,,,,,,,,,,
ENSVKKG00000011277,ENSGALG00000005256,EPHA4,,,,,3.21556821925767,0.172137793331979,,,,,,,ENSVKKG00000011277,EPHA4,4.99803848178724,0.0226518139813339
ENSVKKG00000011286,ENSGALG00000037828,SLC47A1,,,0.980598938605656,0.25117129848086,1.21606008996178,0.0412839176038438,,,,,,,,,,
ENSVKKG00000011301,,,,,,,,,ENSCPBG00000024891,RAB11FIP3,1.75068447008684,1.0,1.68601499313731,1.0,,,,
ENSVKKG00000011307,ENSGALG00000004669,ASPA,,,0.728769440389396,0.287208967445633,0.944629458493177,0.0257504439272964,,,,,,,,,,
ENSVKKG00000011342,,,,,,,,,,,,,,,ENSVKKG00000011342,XKR7,1.77701635032249,0.128266528883293
ENSVKKG00000011344,ENSGALG00000035111,PDRG1,,,0.639817693524461,0.345526950185644,0.726649025510121,0.0996155585138814,,,,,,,,,,
ENSVKKG00000011363,ENSGALG00000030291,IRF9,0.649713230330182,0.399341251261234,,,,,,,,,,,,,,
ENSVKKG00000011376,ENSGALG00000002764,ATP1B3,1.34752073868282,0.0002757035425406,0.754068823312138,0.385274544204329,1.7419285825756,0.0001235538054014,,,,,,,,,,
ENSVKKG00000011388,ENSGALG00000002729,GK5,,,,,1.87629329435547,0.0754523415540247,,,,,,,,,,
ENSVKKG00000011428,,,,,,,,,,,,,,,ENSVKKG00000011428,WDR7,0.757276235889307,1.0
ENSVKKG00000011433,ENSGALG00000007793,UPRT,,,,,0.687376030775134,0.168252257214371,,,,,,,,,,
ENSVKKG00000011459,,,,,,,,,,,,,,,ENSVKKG00000011459,MFSD2A,1.34965564143052,0.471334164021143
ENSVKKG00000011491,ENSGALG00000029795,FAM131A,,,2.39338052562628,0.30499895691179,,,,,,,,,,,,
ENSVKKG00000011506,ENSGALG00000004112,FUCA1,,,,,0.789587751610129,0.0978667409658673,,,,,,,,,,
ENSVKKG00000011516,ENSGALG00000005582,KLHL18,1.37244101567194,2.71073545374209e-05,1.3241264801159,0.0009457660293854,1.27578324053242,0.0031004138073908,,,,,,,,,,
ENSVKKG00000011555,,,,,,,,,ENSCPBG00000016180,DPY19L3,2.2060233408394,1.0,,,,,,
ENSVKKG00000011632,,,,,,,,,,,,,,,ENSVKKG00000011632,EPHB3,1.78994428903629,0.845740888945248
ENSVKKG00000011638,ENSGALG00000006267,TPX2,,,,,2.6946751880574,7.74965141520314e-16,,,,,,,,,,
ENSVKKG00000011640,ENSGALG00000027963,COX7C,,,,,0.638332469219129,0.12480194348361,,,,,,,,,,
ENSVKKG00000011682,ENSGALG00000016917,CLN5,,,,,0.597102723596591,0.169572422645246,,,,,,,,,,
ENSVKKG00000011694,ENSGALG00000002882,BNIP1,,,,,0.815229340228545,0.115297464415534,,,,,,,,,,
ENSVKKG00000011705,ENSGALG00000033956,SFXN1,,,0.657325596029655,0.387087235500253,0.876930040528127,0.105271811196752,,,,,,,,,,
ENSVKKG00000011713,ENSGALG00000037261,RFXANK,0.675507673515153,0.344056993835277,,,,,,,,,,,,,,
ENSVKKG00000011714,ENSGALG00000010158,KANK1,,,,,1.04624730093693,0.157482556803679,,,,,,,,,,
ENSVKKG00000011718,ENSGALG00000037556,SLC1A2,1.55957493386725,0.0368986055735778,,,1.5538552883037,0.0168023915430067,,,,,,,,,,
ENSVKKG00000011761,ENSGALG00000010166,VLDLR,0.650432183407182,0.15821759994991,,,0.808726180531561,0.0455628519306753,,,,,,,,,,
ENSVKKG00000011778,ENSGALG00000043904,SH3RF2,,,,,1.74123677406209,0.0841399958618076,,,,,,,,,,
ENSVKKG00000011781,ENSGALG00000045847,GRXCR2,2.89551112506007,0.166995876357077,,,3.25112258748246,0.0133526173212846,,,,,,,,,,
ENSVKKG00000011786,,,,,,,,,,,,,,,ENSVKKG00000011786,SLC1A1,1.16779730103648,0.985758973733932
ENSVKKG00000011831,,,,,,,,,ENSCPBG00000012510,,1.83547731597524,1.0,,,,,,
ENSVKKG00000011834,ENSGALG00000006050,CYP2R1,,,,,1.01229235392367,0.173571692169881,,,,,,,,,,
ENSVKKG00000011850,,,,,,,,,ENSCPBG00000016512,,,,3.09059372702025,1.0,,,,
ENSVKKG00000011865,ENSGALG00000036901,TSPAN18,1.38471446849577,0.0102578160591564,,,1.07277260429768,0.0549209340746906,,,,,,,,,,
ENSVKKG00000011867,,,,,,,,,ENSCPBG00000016491,KIF3A,1.34748801646266,1.0,,,,,,
ENSVKKG00000011888,ENSGALG00000030732,MAPK8IP1,,,,,2.01661835069386,0.124079573076157,,,,,,,,,,
ENSVKKG00000011889,ENSGALG00000005038,CENPI,,,,,3.91274249342525,1.42275358477638e-12,,,,,,,,,,
ENSVKKG00000011924,ENSGALG00000030313,RAD51,,,,,1.92405927431694,8.72879943065749e-07,,,,,,,,,,
ENSVKKG00000011928,ENSGALG00000029332,C5H15orf57,,,0.611302454691291,0.30893940032895,,,,,,,,,,,,
ENSVKKG00000011989,ENSGALG00000010237,NPC2,,,,,0.78792493127046,0.0761294180334977,,,,,,,,,,
ENSVKKG00000012010,ENSGALG00000047559,DENND2B,,,,,2.99462001401568,0.0142134461035696,,,,,,,,,,
ENSVKKG00000012013,,,,,,,,,ENSCPBG00000022800,,2.75719941346099,1.0,,,,,,
ENSVKKG00000012032,,,,,,,,,,,,,,,ENSVKKG00000012032,PDCD1LG2,0.720090671380172,1.0
ENSVKKG00000012037,ENSGALG00000010818,PLPP3,,,,,1.2002030417964,0.0927794554854386,,,,,,,,,,
ENSVKKG00000012042,ENSGALG00000010861,OMA1,,,,,0.9359615370729,0.0525624368517102,,,,,,,,,,
ENSVKKG00000012049,,,,,,,,,ENSCPBG00000026175,GLDC,4.87737454440781,1.0,5.08596934301777,1.0,,,,
ENSVKKG00000012051,,,,,,,,,ENSCPBG00000014255,JUN,,,1.968269563935,1.0,,,,
ENSVKKG00000012080,ENSGALG00000015480,POGLUT1,0.654878027681334,0.451592161219555,,,,,,,,,,,,,,
ENSVKKG00000012091,ENSGALG00000030028,MRPS14,,,,,0.525182976816378,0.193522789047168,,,,,,,,,,
ENSVKKG00000012092,ENSGALG00000015473,ADPRH,,,0.572743988731388,0.357701742678577,0.801833347932228,0.0632603869432312,,,,,,,,,,
ENSVKKG00000012107,,,,,,,,,ENSCPBG00000004886,MYO1D,1.401690165908,1.0,,,,,,
ENSVKKG00000012131,ENSGALG00000038411,CENPL,,,,,4.17238891505347,2.0504344303439e-05,,,,,,,,,,
ENSVKKG00000012133,ENSGALG00000010957,USP1,,,,,0.620239537640603,0.189025222808707,,,,,,,,,,
ENSVKKG00000012205,ENSGALG00000009731,ARHGAP11B,,,,,2.41860465541535,1.1820301030972e-08,,,,,,,,,,
ENSVKKG00000012208,ENSGALG00000004244,TTPAL,,,,,0.77544799453786,0.129449158149674,,,,,,,,,,
ENSVKKG00000012223,ENSGALG00000020438,DPH6,1.00707908765568,0.143984647278791,0.834352464133285,0.426498135034269,0.863730739932252,0.15813492776599,,,,,,,,,,
ENSVKKG00000012225,ENSGALG00000009954,DYNC2LI1,,,,,1.79852584077766,0.0135296738872782,,,,,,,,,,
ENSVKKG00000012227,ENSGALG00000009838,AQR,0.512023400293503,0.450212236950356,,,,,,,,,,,,,,
ENSVKKG00000012231,,,,,,,,,,,,,,,ENSVKKG00000012231,SLC3A1,5.06924940984519,1.0
ENSVKKG00000012252,,,,,,,,,,,,,,,ENSVKKG00000012252,MATN4,5.11375770628339,0.0033182214820406
ENSVKKG00000012259,,,,,,,,,ENSCPBG00000005705,PRKCE,1.71421406282394,1.0,1.49577326204518,1.0,,,,
ENSVKKG00000012265,ENSGALG00000010010,RHOQ,,,,,0.557495369627932,0.172736332523255,,,,,,,,,,
ENSVKKG00000012285,ENSGALG00000010023,CALM2,,,,,0.908152804895607,0.115297464415534,,,,,,,,,,
ENSVKKG00000012331,ENSGALG00000016893,UGGT2,,,,,1.23347523037052,0.0295757714814192,,,,,,,,,,
ENSVKKG00000012335,ENSGALG00000004628,CTNS,,,,,0.755546801718633,0.202832724131885,,,,,,,,,,
ENSVKKG00000012354,ENSGALG00000009076,NDUFB5,,,,,0.592171491113476,0.152582310487374,,,,,,,,,,
ENSVKKG00000012359,ENSGALG00000009061,ACTL6A,,,,,0.884761151291458,0.0242690073455873,,,,,,,,,,
ENSVKKG00000012371,,,,,,,,,ENSCPBG00000026917,ZMAT3,2.04062393753766,1.0,,,,,,
ENSVKKG00000012379,ENSGALG00000009157,ECT2,,,,,5.68984308222109,2.25464389988061e-13,,,,,,,,,,
ENSVKKG00000012401,ENSGALG00000012004,PRSS12,3.48864682388757,8.8874002109417e-06,2.02968320663346,0.107048448699205,1.98110219878728,0.141685703409276,,,,,,,,,,
ENSVKKG00000012407,,,,,,,,,ENSCPBG00000024758,USP53,1.95598278014533,1.0,,,,,,
ENSVKKG00000012415,ENSGALG00000011967,MAD2L1,,,,,2.29803974885757,6.94986735460271e-08,,,,,,,,,,
ENSVKKG00000012420,ENSGALG00000011961,TNIP3,3.50211151926645,2.30822968526498e-09,1.68254790701859,0.076600636346468,1.48916122951201,0.0272554047060948,,,,,,,ENSVKKG00000012420,TNIP3,2.13096170153365,0.0779438022215964
ENSVKKG00000012430,ENSGALG00000001717,SLC16A1,0.595350162073031,0.334042491202008,,,,,,,,,,,,,,
ENSVKKG00000012431,ENSGALG00000016927,KLF5,,,,,2.40394029909559,0.0079049911131718,,,,,,,,,,
ENSVKKG00000012439,ENSGALG00000016921,UCHL3,,,,,0.534080628525343,0.189232489908278,,,,,,,,,,
ENSVKKG00000012451,ENSGALG00000009995,AKAP6,,,,,1.12286938812125,0.166265159256219,,,,,,,,,,
ENSVKKG00000012465,ENSGALG00000003932,SDC4,3.07872093794851,3.05528872282451e-13,2.70753534830578,1.90092027793697e-10,3.73195146103545,2.63120537018511e-10,,,,,,,ENSVKKG00000012465,SDC4,1.08898126471105,1.0
ENSVKKG00000012471,ENSGALG00000003921,,,,0.980919987866961,0.162492744912393,1.27181353123424,0.0037645154173138,,,,,,,,,,
ENSVKKG00000012473,ENSGALG00000033816,KCTD12,,,,,0.966597616094736,0.0771730478726952,,,,,,,,,,
ENSVKKG00000012477,ENSGALG00000016919,ACOD1,3.62183179668964,4.65197490171783e-08,2.53889946241299,0.0265065508791322,5.37506187504951,1.90508077858011e-09,,,,,,,ENSVKKG00000012477,ACOD1,2.89899835921898,5.57555230576572e-13
ENSVKKG00000012502,ENSGALG00000010060,PSMA6,0.545447753193491,0.359277077618424,0.794885801775358,0.101235496635857,0.759210255784382,0.053320899470868,,,,,,,,,,
ENSVKKG00000012504,ENSGALG00000027864,NFKBIA,0.750201404130047,0.310689193843854,,,,,,,,,,,ENSVKKG00000012504,,1.01153772585713,0.41856374174169
ENSVKKG00000012515,,,,,,,,,ENSCPBG00000017905,ZHX3,1.85345986321183,1.0,,,,,,
ENSVKKG00000012566,ENSGALG00000015360,KIAA1524,,,,,2.36031064977015,1.58714927228973e-07,,,,,,,,,,
ENSVKKG00000012637,,,,,,,,,,,,,,,ENSVKKG00000012637,ABCC4,1.04885855996998,0.144761328255612
ENSVKKG00000012642,ENSGALG00000044404,FAM83D,,,,,2.24635039968394,0.0003838485278072,,,,,,,,,,
ENSVKKG00000012643,,,,,,,,,ENSCPBG00000018182,PPP1R16B,1.68296704471272,1.0,,,,,,
ENSVKKG00000012647,ENSGALG00000011128,PSMD14,,,,,0.706275820041288,0.0638779314529629,,,,,,,,,,
ENSVKKG00000012657,,,,,,,,,ENSCPBG00000012536,THBS4,2.90503559269403,1.0,2.6249668180841,1.0,,,,
ENSVKKG00000012666,,,,,,,,,ENSCPBG00000007125,TFEC,1.66681827941714,1.0,,,,,,
ENSVKKG00000012728,ENSGALG00000036310,,1.04421723644523,0.0093795072984002,1.21626677160715,0.0265847745320474,1.27533981086673,0.001134905544382,,,,,,,,,,
ENSVKKG00000012741,ENSGALG00000002284,TRAPPC3,,,,,0.644279892196947,0.0898576629968734,,,,,,,,,,
ENSVKKG00000012746,ENSGALG00000000558,SLC1A6,3.35563406342012,3.4743146995956e-13,1.56521711568551,0.106331034148827,1.98727620532394,0.0061404514633532,,,,,,,,,,
ENSVKKG00000012760,ENSGALG00000052643,C15orf48,1.59018571483078,6.06958595636819e-08,0.977667598129079,0.012161373028443,1.19224608597314,0.0119518094396322,,,,,,,,,,
ENSVKKG00000012829,,,,,,,,,ENSCPBG00000011596,TRPM7,1.28778713804473,1.0,,,,,,
ENSVKKG00000012859,,,,,,,,,,,,,,,ENSVKKG00000012859,SBNO2,0.713482955938988,1.0
ENSVKKG00000012878,,,,,,,,,ENSCPBG00000005011,INPP4A,1.70645641675691,1.0,1.20573717762888,1.0,,,,
ENSVKKG00000012918,,,,,,,,,,,,,,,ENSVKKG00000012918,MOSPD1,0.737197222491282,0.961266760104035
ENSVKKG00000012931,ENSGALG00000016969,,0.670087275687384,0.345444607691484,1.00344697508103,0.029526333551089,,,,,,,,,ENSVKKG00000012931,,2.92448624802622,4.53745223838381e-13
ENSVKKG00000012937,,,,,,,,,,,,,,,ENSVKKG00000012937,CCDC122,2.68633370948356,0.226601341057866
ENSVKKG00000012940,ENSGALG00000016967,ENOX1,3.17737376791731,0.0310817456129204,2.37772801058063,0.30499895691179,3.3305125200257,0.0428247684112167,,,,,,,,,,
ENSVKKG00000012942,ENSGALG00000011020,CYCS,,,,,0.664007661202006,0.131644849766607,,,,,,,,,,
ENSVKKG00000012953,ENSGALG00000011046,SNX10,,,,,1.92863960227375,1.82290089412064e-06,,,,,,,ENSVKKG00000012953,SNX10,1.00062282555727,0.349978992423962
ENSVKKG00000012956,ENSGALG00000028095,HOXA1,6.43944369819434,0.0067340405547526,6.53158046726705,0.0079477226216523,5.80182272029718,0.0247988996063537,,,,,,,,,,
ENSVKKG00000012959,ENSGALG00000022622,HOXA4,,,1.80437296091902,0.424815146905575,2.12894202092155,0.109317221023874,,,,,,,,,,
ENSVKKG00000012969,ENSGALG00000040021,HOXA11,,,,,5.80182272029718,0.0247988996063537,,,,,,,,,,
ENSVKKG00000012973,ENSGALG00000033207,HIBADH,,,,,0.605523838070347,0.170649476695842,,,,,,,,,,
ENSVKKG00000012975,ENSGALG00000042822,TAX1BP1,,,,,0.608997244960707,0.141846608098678,,,,,,,,,,
ENSVKKG00000013022,ENSGALG00000031529,ERBB2,,,,,0.97139266895804,0.162624798382231,,,,,,,,,,
ENSVKKG00000013026,ENSGALG00000011176,SCRN1,,,1.20927534525771,0.278383929194444,1.40690974821933,0.0186343999222729,,,,,,,,,,
ENSVKKG00000013027,ENSGALG00000017239,CTSC,,,,,0.926619341650343,0.106969259636047,,,,,,,,,,
ENSVKKG00000013055,ENSGALG00000002569,RAN,,,,,0.669183402410757,0.0942861985560238,,,,,,,,,,
ENSVKKG00000013063,ENSGALG00000002645,PIWIL1,,,2.17725414884696,0.26572544955416,2.77840742133186,0.0104828673267403,,,,,,,,,,
ENSVKKG00000013066,ENSGALG00000040297,NBL1,1.49796400351417,3.84667618322128e-05,,,,,,,,,,,,,,
ENSVKKG00000013075,ENSGALG00000004531,PLOD1,,,0.61850995641884,0.421806722676409,0.861220813402301,0.0498520704822156,,,,,,,,,,
ENSVKKG00000013076,,,,,,,,,,,,,,,ENSVKKG00000013076,RAB38,2.41356325529597,0.840623356700712
ENSVKKG00000013106,,,,,,,,,ENSCPBG00000001647,CYFIP2,1.25398063511069,1.0,,,,,,
ENSVKKG00000013116,,,,,,,,,ENSCPBG00000005930,F8,2.07848602150264,1.0,,,ENSVKKG00000013116,F8,2.04097647484773,1.0
ENSVKKG00000013128,ENSGALG00000002908,TRAIP,,,,,5.22191706157434,2.30900505432105e-13,,,,,,,,,,
ENSVKKG00000013131,ENSGALG00000003103,MST1R,0.741020539557656,0.101482704244383,0.759065932478223,0.193543764165489,0.966336183061409,0.0097878366136761,,,,,,,,,,
ENSVKKG00000013158,,,,,,,,,,,,,,,ENSVKKG00000013158,IRF1,0.952341847750312,0.409041221566841
ENSVKKG00000013164,ENSGALG00000039872,PDLIM4,2.11321681815659,0.118797136703913,,,,,,,,,,,,,,
ENSVKKG00000013167,ENSGALG00000041299,E2F8,,,,,1.43758450011608,0.0009319492208586,,,,,,,,,,
ENSVKKG00000013202,ENSGALG00000004106,DHCR7,,,,,0.748961073426166,0.135574691203596,,,,,,,,,,
ENSVKKG00000013224,ENSGALG00000001035,,1.22963327986469,0.230873989873957,,,,,,,,,,,,,,
ENSVKKG00000013253,ENSGALG00000012756,PARPBP,,,,,3.82443514482689,0.000536540194979,,,,,,,,,,
ENSVKKG00000013323,ENSGALG00000002831,SH3PXD2B,,,0.903388525956778,0.30893940032895,0.844891551604127,0.179716876630991,,,,,,,,,,
ENSVKKG00000013327,ENSGALG00000013495,GSDMA,1.69544331399845,0.0394838004872926,2.51187274465806,0.0007775115797317,1.9682296862736,0.0071128493337154,,,,,,,ENSVKKG00000013327,,2.59300662709713,0.0007438979807778
ENSVKKG00000013328,ENSGALG00000033162,PSMD3,0.652837267486149,0.139549553612141,0.74911760346099,0.191562653496737,0.869752124275122,0.0191340616145742,,,,,,,,,,
ENSVKKG00000013329,ENSGALG00000030907,CSF3,2.73243940497586,0.0238618847333601,2.69538427930925,0.232504003721985,5.72135012044973,5.3947766892908306e-09,,,,,,,ENSVKKG00000013329,CSF3,4.40437147492306,5.75847877083649e-06
ENSVKKG00000013391,ENSGALG00000002797,PGD,,,,,0.765774538232673,0.0530019971926181,,,,,,,,,,
ENSVKKG00000013392,ENSGALG00000035836,LDHB,,,0.590160154482744,0.293007872842211,0.832739280078157,0.0271322861825126,,,,,,,,,,
ENSVKKG00000013412,,,,,,,,,,,,,,,ENSVKKG00000013412,MASP2,1.27246273304665,0.46453616607507
ENSVKKG00000013453,ENSGALG00000032768,SOX5,1.91110377431776,0.412904418837758,,,,,ENSCPBG00000009163,SOX5,3.07167227685183,1.0,,,,,,
ENSVKKG00000013473,,,,,,,,,,,,,,,ENSVKKG00000013473,ADAM28,1.34232929268373,0.0226518139813339
ENSVKKG00000013477,ENSGALG00000007717,GCNT7,0.966217841909424,0.155847299911374,,,,,,,,,,,,,,
ENSVKKG00000013504,ENSGALG00000021692,,,,,,0.677438622955549,0.109317221023874,,,,,,,,,,
ENSVKKG00000013521,ENSGALG00000007796,BCAS1,,,3.64495247441314,0.226612716449735,,,,,,,,,,,,
ENSVKKG00000013545,ENSGALG00000002437,DIPK1B,,,,,2.28533148349544,0.0117221413444636,ENSCPBG00000012269,DIPK1B,4.9654513331899,1.0,,,,,,
ENSVKKG00000013569,ENSGALG00000007965,HN1,,,,,0.641759688805086,0.192189071865678,,,,,,,,,,
ENSVKKG00000013585,ENSGALG00000013173,PYROXD1,,,,,0.827014979542044,0.126785114420107,,,,,,,,,,
ENSVKKG00000013617,ENSGALG00000051645,CDC6,,,,,1.3159980806175,0.0313091248464421,,,,,,,,,,
ENSVKKG00000013663,,,,,,,,,ENSCPBG00000008783,CTLA4,2.56908070703833,1.0,2.49638789632062,1.0,,,,
ENSVKKG00000013664,ENSGALG00000007511,ITGB2,,,,,0.680318383134298,0.167849131266231,,,,,,,,,,
ENSVKKG00000013670,ENSGALG00000017350,RRM1,,,1.20778047500518,0.074945514249096,2.61485261843525,2.30900505432105e-13,,,,,,,,,,
ENSVKKG00000013674,ENSGALG00000008621,NRP2,,,,,0.648180214061578,0.16686527507235,,,,,,,,,,
ENSVKKG00000013696,ENSGALG00000003438,NUF2,,,,,3.36468487921531,3.70008509556748e-11,,,,,,,,,,
ENSVKKG00000013719,ENSGALG00000053509,DDX11,,,,,1.70365592431115,0.0008762523833121,,,,,,,,,,
ENSVKKG00000013788,ENSGALG00000003510,UCK2,,,,,1.07632194836325,0.0463285522112887,,,,,,,,,,
